Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+OH
   P2 - C5H5CH2-1+H2O
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          198.2    3.54976e+37    1.03994e+15    7.81012e+15
          198.3    3.60594e+37    1.03988e+15    7.80344e+15
          198.4    3.66297e+37    1.03982e+15    7.79678e+15
          198.5    3.72089e+37    1.03976e+15    7.79012e+15
          198.6     3.7797e+37    1.03969e+15    7.78347e+15
          198.7    3.83942e+37    1.03963e+15    7.77683e+15
          198.8    3.90005e+37    1.03957e+15     7.7702e+15
          198.9    3.96162e+37    1.03951e+15    7.76357e+15
            199    4.02414e+37    1.03944e+15    7.75695e+15
          199.1    4.08762e+37    1.03938e+15    7.75034e+15
          199.2    4.15208e+37    1.03932e+15    7.74374e+15
          199.3    4.21752e+37    1.03925e+15    7.73715e+15
          199.4    4.28397e+37    1.03919e+15    7.73056e+15
          199.5    4.35145e+37    1.03913e+15    7.72398e+15
          199.6    4.41996e+37    1.03906e+15    7.71741e+15
          199.7    4.48952e+37      1.039e+15    7.71084e+15
          199.8    4.56015e+37    1.03894e+15    7.70429e+15
          199.9    4.63186e+37    1.03887e+15    7.69774e+15
            200    4.70467e+37    1.03881e+15     7.6912e+15
          200.1     4.7786e+37    1.03875e+15    7.68466e+15
          200.2    4.85366e+37    1.03868e+15    7.67814e+15
          200.3    4.92987e+37    1.03862e+15    7.67162e+15
          200.4    5.00724e+37    1.03855e+15    7.66511e+15
          200.5     5.0858e+37    1.03849e+15     7.6586e+15
          200.6    5.16556e+37    1.03843e+15    7.65211e+15
          200.7    5.24654e+37    1.03836e+15    7.64562e+15
          200.8    5.32876e+37     1.0383e+15    7.63914e+15
          200.9    5.41224e+37    1.03823e+15    7.63267e+15
            201    5.49699e+37    1.03817e+15     7.6262e+15
          201.1    5.58303e+37     1.0381e+15    7.61974e+15
          201.2    5.67039e+37    1.03804e+15    7.61329e+15
          201.3    5.75908e+37    1.03797e+15    7.60685e+15
          201.4    5.84912e+37    1.03791e+15    7.60041e+15
          201.5    5.94054e+37    1.03784e+15    7.59398e+15
          201.6    6.03334e+37    1.03778e+15    7.58756e+15
          201.7    6.12757e+37    1.03771e+15    7.58115e+15
          201.8    6.22322e+37    1.03765e+15    7.57474e+15
          201.9    6.32033e+37    1.03758e+15    7.56835e+15
            202    6.41892e+37    1.03752e+15    7.56196e+15
          202.1    6.51901e+37    1.03745e+15    7.55557e+15
          202.2    6.62062e+37    1.03739e+15     7.5492e+15
          202.3    6.72378e+37    1.03732e+15    7.54283e+15
          202.4     6.8285e+37    1.03726e+15    7.53646e+15
          202.5    6.93481e+37    1.03719e+15    7.53011e+15
          202.6    7.04274e+37    1.03712e+15    7.52376e+15
          202.7     7.1523e+37    1.03706e+15    7.51742e+15
          202.8    7.26353e+37    1.03699e+15    7.51109e+15
          202.9    7.37644e+37    1.03693e+15    7.50477e+15
            203    7.49106e+37    1.03686e+15    7.49845e+15
          203.1    7.60742e+37    1.03679e+15    7.49214e+15
          203.2    7.72555e+37    1.03673e+15    7.48584e+15
          203.3    7.84546e+37    1.03666e+15    7.47954e+15
          203.4    7.96718e+37    1.03659e+15    7.47325e+15
          203.5    8.09075e+37    1.03653e+15    7.46697e+15
          203.6    8.21618e+37    1.03646e+15     7.4607e+15
          203.7    8.34352e+37    1.03639e+15    7.45443e+15
          203.8    8.47277e+37    1.03633e+15    7.44817e+15
          203.9    8.60398e+37    1.03626e+15    7.44192e+15
            204    8.73717e+37    1.03619e+15    7.43567e+15
          204.1    8.87237e+37    1.03613e+15    7.42943e+15
          204.2    9.00961e+37    1.03606e+15     7.4232e+15
          204.3    9.14891e+37    1.03599e+15    7.41698e+15
          204.4    9.29032e+37    1.03593e+15    7.41076e+15
          204.5    9.43386e+37    1.03586e+15    7.40455e+15
          204.6    9.57957e+37    1.03579e+15    7.39835e+15
          204.7    9.72746e+37    1.03572e+15    7.39216e+15
          204.8    9.87758e+37    1.03566e+15    7.38597e+15
          204.9      1.003e+38    1.03559e+15    7.37979e+15
            205    1.01846e+38    1.03552e+15    7.37361e+15
          205.1    1.03416e+38    1.03545e+15    7.36745e+15
          205.2     1.0501e+38    1.03538e+15    7.36129e+15
          205.3    1.06628e+38    1.03532e+15    7.35513e+15
          205.4    1.08269e+38    1.03525e+15    7.34899e+15
          205.5    1.09936e+38    1.03518e+15    7.34285e+15
          205.6    1.11627e+38    1.03511e+15    7.33672e+15
          205.7    1.13344e+38    1.03504e+15    7.33059e+15
          205.8    1.15087e+38    1.03498e+15    7.32448e+15
          205.9    1.16856e+38    1.03491e+15    7.31837e+15
            206    1.18651e+38    1.03484e+15    7.31226e+15
          206.1    1.20473e+38    1.03477e+15    7.30617e+15
          206.2    1.22322e+38     1.0347e+15    7.30008e+15
          206.3    1.24199e+38    1.03463e+15    7.29399e+15
          206.4    1.26105e+38    1.03456e+15    7.28792e+15
          206.5    1.28038e+38    1.03449e+15    7.28185e+15
          206.6    1.30001e+38    1.03443e+15    7.27579e+15
          206.7    1.31993e+38    1.03436e+15    7.26973e+15
          206.8    1.34014e+38    1.03429e+15    7.26368e+15
          206.9    1.36066e+38    1.03422e+15    7.25764e+15
            207    1.38149e+38    1.03415e+15    7.25161e+15
          207.1    1.40262e+38    1.03408e+15    7.24558e+15
          207.2    1.42407e+38    1.03401e+15    7.23956e+15
          207.3    1.44585e+38    1.03394e+15    7.23355e+15
          207.4    1.46794e+38    1.03387e+15    7.22754e+15
          207.5    1.49037e+38     1.0338e+15    7.22154e+15
          207.6    1.51312e+38    1.03373e+15    7.21555e+15
          207.7    1.53622e+38    1.03366e+15    7.20956e+15
          207.8    1.55966e+38    1.03359e+15    7.20358e+15
          207.9    1.58345e+38    1.03352e+15    7.19761e+15
            208     1.6076e+38    1.03345e+15    7.19164e+15
          208.1     1.6321e+38    1.03338e+15    7.18568e+15
          208.2    1.65697e+38    1.03331e+15    7.17973e+15
          208.3     1.6822e+38    1.03324e+15    7.17378e+15
          208.4    1.70782e+38    1.03317e+15    7.16784e+15
          208.5    1.73381e+38     1.0331e+15    7.16191e+15
          208.6    1.76018e+38    1.03303e+15    7.15599e+15
          208.7    1.78695e+38    1.03296e+15    7.15007e+15
          208.8    1.81412e+38    1.03289e+15    7.14416e+15
          208.9    1.84169e+38    1.03282e+15    7.13825e+15
            209    1.86966e+38    1.03275e+15    7.13235e+15
          209.1    1.89805e+38    1.03268e+15    7.12646e+15
          209.2    1.92687e+38    1.03261e+15    7.12057e+15
          209.3     1.9561e+38    1.03254e+15     7.1147e+15
          209.4    1.98577e+38    1.03247e+15    7.10882e+15
          209.5    2.01588e+38    1.03239e+15    7.10296e+15
          209.6    2.04644e+38    1.03232e+15     7.0971e+15
          209.7    2.07744e+38    1.03225e+15    7.09125e+15
          209.8    2.10891e+38    1.03218e+15     7.0854e+15
          209.9    2.14084e+38    1.03211e+15    7.07956e+15
            210    2.17324e+38    1.03204e+15    7.07373e+15
          210.1    2.20611e+38    1.03197e+15     7.0679e+15
          210.2    2.23948e+38    1.03189e+15    7.06208e+15
          210.3    2.27333e+38    1.03182e+15    7.05627e+15
          210.4    2.30769e+38    1.03175e+15    7.05047e+15
          210.5    2.34255e+38    1.03168e+15    7.04467e+15
          210.6    2.37792e+38    1.03161e+15    7.03887e+15
          210.7    2.41382e+38    1.03154e+15    7.03309e+15
          210.8    2.45024e+38    1.03146e+15    7.02731e+15
          210.9     2.4872e+38    1.03139e+15    7.02153e+15
            211     2.5247e+38    1.03132e+15    7.01577e+15
          211.1    2.56275e+38    1.03125e+15    7.01001e+15
          211.2    2.60137e+38    1.03118e+15    7.00425e+15
          211.3    2.64055e+38     1.0311e+15     6.9985e+15
          211.4     2.6803e+38    1.03103e+15    6.99276e+15
          211.5    2.72064e+38    1.03096e+15    6.98703e+15
          211.6    2.76157e+38    1.03089e+15     6.9813e+15
          211.7    2.80311e+38    1.03081e+15    6.97558e+15
          211.8    2.84525e+38    1.03074e+15    6.96986e+15
          211.9    2.88801e+38    1.03067e+15    6.96415e+15
            212    2.93139e+38     1.0306e+15    6.95845e+15
          212.1    2.97541e+38    1.03052e+15    6.95275e+15
          212.2    3.02008e+38    1.03045e+15    6.94707e+15
          212.3     3.0654e+38    1.03038e+15    6.94138e+15
          212.4    3.11138e+38     1.0303e+15     6.9357e+15
          212.5    3.15803e+38    1.03023e+15    6.93003e+15
          212.6    3.20537e+38    1.03016e+15    6.92437e+15
          212.7     3.2534e+38    1.03008e+15    6.91871e+15
          212.8    3.30213e+38    1.03001e+15    6.91306e+15
          212.9    3.35157e+38    1.02994e+15    6.90741e+15
            213    3.40174e+38    1.02986e+15    6.90178e+15
          213.1    3.45263e+38    1.02979e+15    6.89614e+15
          213.2    3.50427e+38    1.02972e+15    6.89052e+15
          213.3    3.55666e+38    1.02964e+15     6.8849e+15
          213.4    3.60982e+38    1.02957e+15    6.87928e+15
          213.5    3.66375e+38     1.0295e+15    6.87367e+15
          213.6    3.71847e+38    1.02942e+15    6.86807e+15
          213.7    3.77398e+38    1.02935e+15    6.86248e+15
          213.8     3.8303e+38    1.02927e+15    6.85689e+15
          213.9    3.88744e+38     1.0292e+15    6.85131e+15
            214    3.94541e+38    1.02913e+15    6.84573e+15
          214.1    4.00423e+38    1.02905e+15    6.84016e+15
          214.2     4.0639e+38    1.02898e+15     6.8346e+15
          214.3    4.12444e+38     1.0289e+15    6.82904e+15
          214.4    4.18585e+38    1.02883e+15    6.82349e+15
          214.5    4.24816e+38    1.02876e+15    6.81794e+15
          214.6    4.31137e+38    1.02868e+15     6.8124e+15
          214.7     4.3755e+38    1.02861e+15    6.80687e+15
          214.8    4.44056e+38    1.02853e+15    6.80134e+15
          214.9    4.50656e+38    1.02846e+15    6.79582e+15
            215    4.57352e+38    1.02838e+15    6.79031e+15
          215.1    4.64145e+38    1.02831e+15     6.7848e+15
          215.2    4.71037e+38    1.02823e+15     6.7793e+15
          215.3    4.78028e+38    1.02816e+15     6.7738e+15
          215.4     4.8512e+38    1.02808e+15    6.76831e+15
          215.5    4.92315e+38    1.02801e+15    6.76282e+15
          215.6    4.99614e+38    1.02793e+15    6.75735e+15
          215.7    5.07019e+38    1.02786e+15    6.75187e+15
          215.8     5.1453e+38    1.02778e+15    6.74641e+15
          215.9     5.2215e+38    1.02771e+15    6.74095e+15
            216     5.2988e+38    1.02763e+15    6.73549e+15
          216.1    5.37722e+38    1.02756e+15    6.73005e+15
          216.2    5.45677e+38    1.02748e+15    6.72461e+15
          216.3    5.53746e+38    1.02741e+15    6.71917e+15
          216.4    5.61932e+38    1.02733e+15    6.71374e+15
          216.5    5.70236e+38    1.02725e+15    6.70832e+15
          216.6     5.7866e+38    1.02718e+15     6.7029e+15
          216.7    5.87205e+38     1.0271e+15    6.69749e+15
          216.8    5.95873e+38    1.02703e+15    6.69208e+15
          216.9    6.04665e+38    1.02695e+15    6.68668e+15
            217    6.13585e+38    1.02688e+15    6.68129e+15
          217.1    6.22632e+38     1.0268e+15     6.6759e+15
          217.2     6.3181e+38    1.02672e+15    6.67052e+15
          217.3    6.41119e+38    1.02665e+15    6.66514e+15
          217.4    6.50563e+38    1.02657e+15    6.65977e+15
          217.5    6.60142e+38     1.0265e+15    6.65441e+15
          217.6    6.69858e+38    1.02642e+15    6.64905e+15
          217.7    6.79714e+38    1.02634e+15     6.6437e+15
          217.8    6.89712e+38    1.02627e+15    6.63835e+15
          217.9    6.99852e+38    1.02619e+15    6.63301e+15
            218    7.10139e+38    1.02611e+15    6.62768e+15
          218.1    7.20572e+38    1.02604e+15    6.62235e+15
          218.2    7.31155e+38    1.02596e+15    6.61702e+15
          218.3     7.4189e+38    1.02588e+15    6.61171e+15
          218.4    7.52778e+38    1.02581e+15     6.6064e+15
          218.5    7.63822e+38    1.02573e+15    6.60109e+15
          218.6    7.75024e+38    1.02565e+15    6.59579e+15
          218.7    7.86387e+38    1.02558e+15     6.5905e+15
          218.8    7.97912e+38     1.0255e+15    6.58521e+15
          218.9    8.09601e+38    1.02542e+15    6.57993e+15
            219    8.21458e+38    1.02535e+15    6.57465e+15
          219.1    8.33483e+38    1.02527e+15    6.56938e+15
          219.2    8.45681e+38    1.02519e+15    6.56412e+15
          219.3    8.58052e+38    1.02511e+15    6.55886e+15
          219.4    8.70601e+38    1.02504e+15     6.5536e+15
          219.5    8.83328e+38    1.02496e+15    6.54836e+15
          219.6    8.96236e+38    1.02488e+15    6.54311e+15
          219.7    9.09328e+38     1.0248e+15    6.53788e+15
          219.8    9.22607e+38    1.02473e+15    6.53265e+15
          219.9    9.36075e+38    1.02465e+15    6.52742e+15
            220    9.49735e+38    1.02457e+15    6.52221e+15
          220.1    9.63589e+38    1.02449e+15    6.51699e+15
          220.2     9.7764e+38    1.02442e+15    6.51179e+15
          220.3    9.91891e+38    1.02434e+15    6.50658e+15
          220.4    1.00634e+39    1.02426e+15    6.50139e+15
          220.5      1.021e+39    1.02418e+15     6.4962e+15
          220.6    1.03587e+39     1.0241e+15    6.49101e+15
          220.7    1.05095e+39    1.02403e+15    6.48583e+15
          220.8    1.06624e+39    1.02395e+15    6.48066e+15
          220.9    1.08175e+39    1.02387e+15    6.47549e+15
            221    1.09748e+39    1.02379e+15    6.47033e+15
          221.1    1.11343e+39    1.02371e+15    6.46517e+15
          221.2    1.12961e+39    1.02363e+15    6.46002e+15
          221.3    1.14602e+39    1.02356e+15    6.45488e+15
          221.4    1.16266e+39    1.02348e+15    6.44974e+15
          221.5    1.17953e+39     1.0234e+15    6.44461e+15
          221.6    1.19665e+39    1.02332e+15    6.43948e+15
          221.7      1.214e+39    1.02324e+15    6.43435e+15
          221.8    1.23161e+39    1.02316e+15    6.42924e+15
          221.9    1.24946e+39    1.02309e+15    6.42413e+15
            222    1.26756e+39    1.02301e+15    6.41902e+15
          222.1    1.28592e+39    1.02293e+15    6.41392e+15
          222.2    1.30454e+39    1.02285e+15    6.40882e+15
          222.3    1.32342e+39    1.02277e+15    6.40373e+15
          222.4    1.34257e+39    1.02269e+15    6.39865e+15
          222.5    1.36199e+39    1.02261e+15    6.39357e+15
          222.6    1.38168e+39    1.02253e+15     6.3885e+15
          222.7    1.40165e+39    1.02245e+15    6.38343e+15
          222.8     1.4219e+39    1.02237e+15    6.37837e+15
          222.9    1.44243e+39     1.0223e+15    6.37331e+15
            223    1.46326e+39    1.02222e+15    6.36826e+15
          223.1    1.48438e+39    1.02214e+15    6.36322e+15
          223.2    1.50579e+39    1.02206e+15    6.35818e+15
          223.3    1.52751e+39    1.02198e+15    6.35314e+15
          223.4    1.54953e+39     1.0219e+15    6.34811e+15
          223.5    1.57187e+39    1.02182e+15    6.34309e+15
          223.6    1.59451e+39    1.02174e+15    6.33807e+15
          223.7    1.61748e+39    1.02166e+15    6.33306e+15
          223.8    1.64076e+39    1.02158e+15    6.32805e+15
          223.9    1.66438e+39     1.0215e+15    6.32305e+15
            224    1.68832e+39    1.02142e+15    6.31805e+15
          224.1     1.7126e+39    1.02134e+15    6.31306e+15
          224.2    1.73723e+39    1.02126e+15    6.30808e+15
          224.3    1.76219e+39    1.02118e+15     6.3031e+15
          224.4    1.78751e+39     1.0211e+15    6.29812e+15
          224.5    1.81318e+39    1.02102e+15    6.29315e+15
          224.6    1.83921e+39    1.02094e+15    6.28819e+15
          224.7    1.86561e+39    1.02086e+15    6.28323e+15
          224.8    1.89237e+39    1.02078e+15    6.27828e+15
          224.9    1.91951e+39     1.0207e+15    6.27333e+15
            225    1.94703e+39    1.02062e+15    6.26839e+15
          225.1    1.97493e+39    1.02054e+15    6.26345e+15
          225.2    2.00323e+39    1.02046e+15    6.25852e+15
          225.3    2.03192e+39    1.02038e+15    6.25359e+15
          225.4    2.06101e+39     1.0203e+15    6.24867e+15
          225.5     2.0905e+39    1.02022e+15    6.24375e+15
          225.6    2.12041e+39    1.02014e+15    6.23884e+15
          225.7    2.15074e+39    1.02006e+15    6.23394e+15
          225.8    2.18148e+39    1.01998e+15    6.22904e+15
          225.9    2.21266e+39    1.01989e+15    6.22414e+15
            226    2.24427e+39    1.01981e+15    6.21925e+15
          226.1    2.27632e+39    1.01973e+15    6.21437e+15
          226.2    2.30882e+39    1.01965e+15    6.20949e+15
          226.3    2.34177e+39    1.01957e+15    6.20461e+15
          226.4    2.37518e+39    1.01949e+15    6.19974e+15
          226.5    2.40905e+39    1.01941e+15    6.19488e+15
          226.6     2.4434e+39    1.01933e+15    6.19002e+15
          226.7    2.47822e+39    1.01925e+15    6.18517e+15
          226.8    2.51352e+39    1.01917e+15    6.18032e+15
          226.9    2.54932e+39    1.01908e+15    6.17548e+15
            227    2.58561e+39      1.019e+15    6.17064e+15
          227.1    2.62241e+39    1.01892e+15    6.16581e+15
          227.2    2.65972e+39    1.01884e+15    6.16098e+15
          227.3    2.69755e+39    1.01876e+15    6.15616e+15
          227.4     2.7359e+39    1.01868e+15    6.15134e+15
          227.5    2.77478e+39     1.0186e+15    6.14653e+15
          227.6     2.8142e+39    1.01851e+15    6.14172e+15
          227.7    2.85417e+39    1.01843e+15    6.13692e+15
          227.8    2.89469e+39    1.01835e+15    6.13213e+15
          227.9    2.93577e+39    1.01827e+15    6.12734e+15
            228    2.97742e+39    1.01819e+15    6.12255e+15
          228.1    3.01965e+39    1.01811e+15    6.11777e+15
          228.2    3.06246e+39    1.01802e+15    6.11299e+15
          228.3    3.10586e+39    1.01794e+15    6.10822e+15
          228.4    3.14986e+39    1.01786e+15    6.10346e+15
          228.5    3.19447e+39    1.01778e+15     6.0987e+15
          228.6     3.2397e+39     1.0177e+15    6.09394e+15
          228.7    3.28555e+39    1.01761e+15    6.08919e+15
          228.8    3.33203e+39    1.01753e+15    6.08444e+15
          228.9    3.37916e+39    1.01745e+15     6.0797e+15
            229    3.42693e+39    1.01737e+15    6.07497e+15
          229.1    3.47537e+39    1.01728e+15    6.07024e+15
          229.2    3.52447e+39     1.0172e+15    6.06551e+15
          229.3    3.57425e+39    1.01712e+15    6.06079e+15
          229.4    3.62471e+39    1.01704e+15    6.05608e+15
          229.5    3.67587e+39    1.01695e+15    6.05137e+15
          229.6    3.72773e+39    1.01687e+15    6.04666e+15
          229.7    3.78031e+39    1.01679e+15    6.04196e+15
          229.8    3.83361e+39    1.01671e+15    6.03727e+15
          229.9    3.88764e+39    1.01662e+15    6.03258e+15
            230    3.94242e+39    1.01654e+15    6.02789e+15
          230.1    3.99794e+39    1.01646e+15    6.02321e+15
          230.2    4.05423e+39    1.01638e+15    6.01854e+15
          230.3     4.1113e+39    1.01629e+15    6.01387e+15
          230.4    4.16914e+39    1.01621e+15     6.0092e+15
          230.5    4.22778e+39    1.01613e+15    6.00454e+15
          230.6    4.28723e+39    1.01604e+15    5.99989e+15
          230.7    4.34749e+39    1.01596e+15    5.99524e+15
          230.8    4.40857e+39    1.01588e+15    5.99059e+15
          230.9     4.4705e+39     1.0158e+15    5.98595e+15
            231    4.53327e+39    1.01571e+15    5.98131e+15
          231.1     4.5969e+39    1.01563e+15    5.97668e+15
          231.2     4.6614e+39    1.01555e+15    5.97206e+15
          231.3    4.72679e+39    1.01546e+15    5.96744e+15
          231.4    4.79306e+39    1.01538e+15    5.96282e+15
          231.5    4.86025e+39     1.0153e+15    5.95821e+15
          231.6    4.92835e+39    1.01521e+15     5.9536e+15
          231.7    4.99739e+39    1.01513e+15      5.949e+15
          231.8    5.06736e+39    1.01505e+15    5.94441e+15
          231.9     5.1383e+39    1.01496e+15    5.93981e+15
            232     5.2102e+39    1.01488e+15    5.93523e+15
          232.1    5.28308e+39     1.0148e+15    5.93064e+15
          232.2    5.35696e+39    1.01471e+15    5.92607e+15
          232.3    5.43184e+39    1.01463e+15    5.92149e+15
          232.4    5.50775e+39    1.01454e+15    5.91693e+15
          232.5    5.58469e+39    1.01446e+15    5.91236e+15
          232.6    5.66268e+39    1.01438e+15    5.90781e+15
          232.7    5.74173e+39    1.01429e+15    5.90325e+15
          232.8    5.82185e+39    1.01421e+15    5.89871e+15
          232.9    5.90307e+39    1.01412e+15    5.89416e+15
            233    5.98539e+39    1.01404e+15    5.88962e+15
          233.1    6.06883e+39    1.01396e+15    5.88509e+15
          233.2    6.15341e+39    1.01387e+15    5.88056e+15
          233.3    6.23913e+39    1.01379e+15    5.87604e+15
          233.4    6.32602e+39     1.0137e+15    5.87152e+15
          233.5    6.41409e+39    1.01362e+15      5.867e+15
          233.6    6.50336e+39    1.01354e+15    5.86249e+15
          233.7    6.59383e+39    1.01345e+15    5.85799e+15
          233.8    6.68554e+39    1.01337e+15    5.85349e+15
          233.9    6.77849e+39    1.01328e+15    5.84899e+15
            234     6.8727e+39     1.0132e+15     5.8445e+15
          234.1    6.96818e+39    1.01311e+15    5.84001e+15
          234.2    7.06496e+39    1.01303e+15    5.83553e+15
          234.3    7.16305e+39    1.01294e+15    5.83105e+15
          234.4    7.26247e+39    1.01286e+15    5.82658e+15
          234.5    7.36324e+39    1.01278e+15    5.82211e+15
          234.6    7.46537e+39    1.01269e+15    5.81765e+15
          234.7    7.56888e+39    1.01261e+15    5.81319e+15
          234.8    7.67379e+39    1.01252e+15    5.80874e+15
          234.9    7.78011e+39    1.01244e+15    5.80429e+15
            235    7.88788e+39    1.01235e+15    5.79984e+15
          235.1     7.9971e+39    1.01227e+15     5.7954e+15
          235.2    8.10779e+39    1.01218e+15    5.79097e+15
          235.3    8.21998e+39     1.0121e+15    5.78654e+15
          235.4    8.33369e+39    1.01201e+15    5.78211e+15
          235.5    8.44892e+39    1.01193e+15    5.77769e+15
          235.6    8.56571e+39    1.01184e+15    5.77328e+15
          235.7    8.68408e+39    1.01176e+15    5.76886e+15
          235.8    8.80404e+39    1.01167e+15    5.76446e+15
          235.9    8.92562e+39    1.01159e+15    5.76005e+15
            236    9.04883e+39     1.0115e+15    5.75566e+15
          236.1    9.17371e+39    1.01142e+15    5.75126e+15
          236.2    9.30026e+39    1.01133e+15    5.74687e+15
          236.3    9.42852e+39    1.01125e+15    5.74249e+15
          236.4     9.5585e+39    1.01116e+15    5.73811e+15
          236.5    9.69023e+39    1.01107e+15    5.73373e+15
          236.6    9.82373e+39    1.01099e+15    5.72936e+15
          236.7    9.95902e+39     1.0109e+15      5.725e+15
          236.8    1.00961e+40    1.01082e+15    5.72064e+15
          236.9    1.02351e+40    1.01073e+15    5.71628e+15
            237    1.03759e+40    1.01065e+15    5.71193e+15
          237.1    1.05186e+40    1.01056e+15    5.70758e+15
          237.2    1.06632e+40    1.01048e+15    5.70323e+15
          237.3    1.08098e+40    1.01039e+15     5.6989e+15
          237.4    1.09583e+40     1.0103e+15    5.69456e+15
          237.5    1.11088e+40    1.01022e+15    5.69023e+15
          237.6    1.12614e+40    1.01013e+15    5.68591e+15
          237.7    1.14159e+40    1.01005e+15    5.68158e+15
          237.8    1.15726e+40    1.00996e+15    5.67727e+15
          237.9    1.17313e+40    1.00987e+15    5.67296e+15
            238    1.18922e+40    1.00979e+15    5.66865e+15
          238.1    1.20552e+40     1.0097e+15    5.66435e+15
          238.2    1.22204e+40    1.00962e+15    5.66005e+15
          238.3    1.23878e+40    1.00953e+15    5.65575e+15
          238.4    1.25574e+40    1.00944e+15    5.65146e+15
          238.5    1.27293e+40    1.00936e+15    5.64718e+15
          238.6    1.29035e+40    1.00927e+15     5.6429e+15
          238.7    1.30801e+40    1.00919e+15    5.63862e+15
          238.8    1.32589e+40     1.0091e+15    5.63435e+15
          238.9    1.34402e+40    1.00901e+15    5.63008e+15
            239    1.36239e+40    1.00893e+15    5.62582e+15
          239.1      1.381e+40    1.00884e+15    5.62156e+15
          239.2    1.39986e+40    1.00875e+15    5.61731e+15
          239.3    1.41897e+40    1.00867e+15    5.61306e+15
          239.4    1.43834e+40    1.00858e+15    5.60881e+15
          239.5    1.45797e+40    1.00849e+15    5.60457e+15
          239.6    1.47785e+40    1.00841e+15    5.60033e+15
          239.7      1.498e+40    1.00832e+15     5.5961e+15
          239.8    1.51842e+40    1.00823e+15    5.59187e+15
          239.9    1.53911e+40    1.00815e+15    5.58765e+15
            240    1.56007e+40    1.00806e+15    5.58343e+15
          240.1    1.58132e+40    1.00797e+15    5.57922e+15
          240.2    1.60284e+40    1.00789e+15    5.57501e+15
          240.3    1.62465e+40     1.0078e+15     5.5708e+15
          240.4    1.64675e+40    1.00771e+15     5.5666e+15
          240.5    1.66915e+40    1.00763e+15     5.5624e+15
          240.6    1.69184e+40    1.00754e+15    5.55821e+15
          240.7    1.71483e+40    1.00745e+15    5.55402e+15
          240.8    1.73812e+40    1.00737e+15    5.54983e+15
          240.9    1.76173e+40    1.00728e+15    5.54565e+15
            241    1.78565e+40    1.00719e+15    5.54148e+15
          241.1    1.80988e+40    1.00711e+15    5.53731e+15
          241.2    1.83444e+40    1.00702e+15    5.53314e+15
          241.3    1.85932e+40    1.00693e+15    5.52898e+15
          241.4    1.88452e+40    1.00684e+15    5.52482e+15
          241.5    1.91007e+40    1.00676e+15    5.52066e+15
          241.6    1.93595e+40    1.00667e+15    5.51651e+15
          241.7    1.96217e+40    1.00658e+15    5.51237e+15
          241.8    1.98874e+40    1.00649e+15    5.50823e+15
          241.9    2.01566e+40    1.00641e+15    5.50409e+15
            242    2.04293e+40    1.00632e+15    5.49995e+15
          242.1    2.07056e+40    1.00623e+15    5.49583e+15
          242.2    2.09856e+40    1.00614e+15     5.4917e+15
          242.3    2.12693e+40    1.00606e+15    5.48758e+15
          242.4    2.15567e+40    1.00597e+15    5.48346e+15
          242.5     2.1848e+40    1.00588e+15    5.47935e+15
          242.6     2.2143e+40    1.00579e+15    5.47524e+15
          242.7    2.24419e+40    1.00571e+15    5.47114e+15
          242.8    2.27448e+40    1.00562e+15    5.46704e+15
          242.9    2.30517e+40    1.00553e+15    5.46295e+15
            243    2.33626e+40    1.00544e+15    5.45886e+15
          243.1    2.36776e+40    1.00536e+15    5.45477e+15
          243.2    2.39967e+40    1.00527e+15    5.45069e+15
          243.3      2.432e+40    1.00518e+15    5.44661e+15
          243.4    2.46476e+40    1.00509e+15    5.44253e+15
          243.5    2.49794e+40      1.005e+15    5.43846e+15
          243.6    2.53157e+40    1.00492e+15     5.4344e+15
          243.7    2.56563e+40    1.00483e+15    5.43034e+15
          243.8    2.60014e+40    1.00474e+15    5.42628e+15
          243.9    2.63511e+40    1.00465e+15    5.42222e+15
            244    2.67053e+40    1.00456e+15    5.41818e+15
          244.1    2.70642e+40    1.00448e+15    5.41413e+15
          244.2    2.74278e+40    1.00439e+15    5.41009e+15
          244.3    2.77961e+40     1.0043e+15    5.40605e+15
          244.4    2.81693e+40    1.00421e+15    5.40202e+15
          244.5    2.85473e+40    1.00412e+15    5.39799e+15
          244.6    2.89303e+40    1.00404e+15    5.39397e+15
          244.7    2.93184e+40    1.00395e+15    5.38995e+15
          244.8    2.97114e+40    1.00386e+15    5.38593e+15
          244.9    3.01097e+40    1.00377e+15    5.38192e+15
            245    3.05131e+40    1.00368e+15    5.37791e+15
          245.1    3.09218e+40    1.00359e+15     5.3739e+15
          245.2    3.13359e+40     1.0035e+15     5.3699e+15
          245.3    3.17553e+40    1.00342e+15    5.36591e+15
          245.4    3.21803e+40    1.00333e+15    5.36192e+15
          245.5    3.26107e+40    1.00324e+15    5.35793e+15
          245.6    3.30468e+40    1.00315e+15    5.35394e+15
          245.7    3.34886e+40    1.00306e+15    5.34996e+15
          245.8    3.39361e+40    1.00297e+15    5.34599e+15
          245.9    3.43895e+40    1.00288e+15    5.34202e+15
            246    3.48488e+40     1.0028e+15    5.33805e+15
          246.1    3.53141e+40    1.00271e+15    5.33408e+15
