Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+H
   P2 - C5H5CH2-1+H2
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          239.5    3.08995e+40     8.0146e+10    9.11014e+11
            240    3.29017e+40     8.0356e+10    9.09867e+11
          240.5    3.50298e+40     8.0566e+10    9.08724e+11
            241    3.72917e+40    8.07759e+10    9.07583e+11
          241.5    3.96955e+40    8.09858e+10    9.06446e+11
            242    4.22499e+40    8.11957e+10    9.05312e+11
          242.5     4.4964e+40    8.14055e+10    9.04182e+11
            243    4.78474e+40    8.16152e+10    9.03054e+11
          243.5    5.09105e+40    8.18249e+10     9.0193e+11
            244    5.41642e+40    8.20346e+10    9.00809e+11
          244.5    5.76199e+40    8.22442e+10    8.99691e+11
            245    6.12898e+40    8.24538e+10    8.98576e+11
          245.5    6.51868e+40    8.26633e+10    8.97464e+11
            246    6.93245e+40    8.28728e+10    8.96355e+11
          246.5    7.37175e+40    8.30823e+10     8.9525e+11
            247    7.83809e+40    8.32917e+10    8.94147e+11
          247.5     8.3331e+40     8.3501e+10    8.93048e+11
            248    8.85849e+40    8.37103e+10    8.91952e+11
          248.5    9.41606e+40    8.39196e+10    8.90858e+11
            249    1.00077e+41    8.41288e+10    8.89768e+11
          249.5    1.06355e+41     8.4338e+10    8.88681e+11
            250    1.13016e+41    8.45471e+10    8.87597e+11
          250.5    1.20082e+41    8.47561e+10    8.86515e+11
            251    1.27577e+41    8.49652e+10    8.85437e+11
          251.5    1.35527e+41    8.51741e+10    8.84362e+11
            252    1.43958e+41    8.53831e+10    8.83289e+11
          252.5    1.52899e+41    8.55919e+10     8.8222e+11
            253    1.62379e+41    8.58008e+10    8.81154e+11
          253.5    1.72431e+41    8.60095e+10     8.8009e+11
            254    1.83087e+41    8.62183e+10    8.79029e+11
          254.5    1.94384e+41    8.64269e+10    8.77972e+11
            255    2.06357e+41    8.66356e+10    8.76917e+11
          255.5    2.19047e+41    8.68441e+10    8.75865e+11
            256    2.32496e+41    8.70527e+10    8.74815e+11
          256.5    2.46746e+41    8.72611e+10    8.73769e+11
            257    2.61846e+41    8.74695e+10    8.72725e+11
          257.5    2.77844e+41    8.76779e+10    8.71685e+11
            258    2.94791e+41    8.78862e+10    8.70647e+11
          258.5    3.12743e+41    8.80945e+10    8.69612e+11
            259    3.31757e+41    8.83027e+10    8.68579e+11
          259.5    3.51895e+41    8.85108e+10     8.6755e+11
            260     3.7322e+41    8.87189e+10    8.66523e+11
          260.5    3.95802e+41     8.8927e+10    8.65499e+11
            261    4.19711e+41     8.9135e+10    8.64477e+11
          261.5    4.45023e+41    8.93429e+10    8.63459e+11
            262    4.71819e+41    8.95508e+10    8.62443e+11
          262.5    5.00184e+41    8.97587e+10     8.6143e+11
            263    5.30205e+41    8.99664e+10    8.60419e+11
          263.5    5.61977e+41    9.01742e+10    8.59411e+11
            264      5.956e+41    9.03818e+10    8.58406e+11
          264.5    6.31177e+41    9.05894e+10    8.57403e+11
            265     6.6882e+41     9.0797e+10    8.56403e+11
          265.5    7.08645e+41    9.10045e+10    8.55406e+11
            266    7.50774e+41    9.12119e+10    8.54411e+11
          266.5    7.95337e+41    9.14193e+10    8.53419e+11
            267    8.42471e+41    9.16267e+10     8.5243e+11
          267.5    8.92319e+41    9.18339e+10    8.51443e+11
            268    9.45034e+41    9.20412e+10    8.50459e+11
          268.5    1.00078e+42    9.22483e+10    8.49477e+11
            269    1.05971e+42    9.24554e+10    8.48498e+11
          269.5    1.12202e+42    9.26625e+10    8.47521e+11
            270    1.18789e+42    9.28695e+10    8.46547e+11
          270.5    1.25752e+42    9.30764e+10    8.45575e+11
            271    1.33112e+42    9.32833e+10    8.44606e+11
          271.5     1.4089e+42    9.34901e+10     8.4364e+11
            272     1.4911e+42    9.36968e+10    8.42676e+11
          272.5    1.57796e+42    9.39035e+10    8.41714e+11
            273    1.66973e+42    9.41102e+10    8.40755e+11
          273.5     1.7667e+42    9.43167e+10    8.39798e+11
            274    1.86914e+42    9.45233e+10    8.38844e+11
          274.5    1.97735e+42    9.47297e+10    8.37892e+11
            275    2.09165e+42    9.49361e+10    8.36943e+11
          275.5    2.21237e+42    9.51425e+10    8.35996e+11
            276    2.33986e+42    9.53487e+10    8.35051e+11
          276.5    2.47449e+42     9.5555e+10    8.34109e+11
            277    2.61666e+42    9.57611e+10    8.33169e+11
          277.5    2.76676e+42    9.59672e+10    8.32232e+11
            278    2.92523e+42    9.61732e+10    8.31297e+11
          278.5    3.09252e+42    9.63792e+10    8.30364e+11
            279    3.26911e+42    9.65851e+10    8.29434e+11
          279.5     3.4555e+42     9.6791e+10    8.28506e+11
            280    3.65222e+42    9.69968e+10    8.27581e+11
          280.5    3.85983e+42    9.72025e+10    8.26657e+11
            281     4.0789e+42    9.74082e+10    8.25737e+11
          281.5    4.31006e+42    9.76138e+10    8.24818e+11
            282    4.55396e+42    9.78193e+10    8.23902e+11
          282.5    4.81127e+42    9.80248e+10    8.22988e+11
            283    5.08271e+42    9.82302e+10    8.22076e+11
          283.5    5.36903e+42    9.84356e+10    8.21166e+11
            284    5.67104e+42    9.86409e+10    8.20259e+11
          284.5    5.98955e+42    9.88461e+10    8.19354e+11
            285    6.32545e+42    9.90513e+10    8.18451e+11
          285.5    6.67967e+42    9.92564e+10    8.17551e+11
            286    7.05316e+42    9.94614e+10    8.16653e+11
          286.5    7.44695e+42    9.96664e+10    8.15757e+11
            287    7.86212e+42    9.98713e+10    8.14863e+11
          287.5    8.29978e+42    1.00076e+11    8.13971e+11
            288    8.76112e+42    1.00281e+11    8.13082e+11
          288.5    9.24739e+42    1.00486e+11    8.12194e+11
            289    9.75989e+42     1.0069e+11    8.11309e+11
          289.5       1.03e+43    1.00895e+11    8.10426e+11
            290    1.08692e+43    1.01099e+11    8.09546e+11
          290.5    1.14689e+43    1.01304e+11    8.08667e+11
            291    1.21008e+43    1.01508e+11    8.07791e+11
          291.5    1.27666e+43    1.01713e+11    8.06916e+11
            292    1.34679e+43    1.01917e+11    8.06044e+11
          292.5    1.42067e+43    1.02121e+11    8.05174e+11
            293    1.49849e+43    1.02325e+11    8.04306e+11
          293.5    1.58046e+43    1.02529e+11     8.0344e+11
            294    1.66678e+43    1.02733e+11    8.02576e+11
          294.5    1.75768e+43    1.02937e+11    8.01715e+11
            295    1.85341e+43    1.03141e+11    8.00855e+11
          295.5     1.9542e+43    1.03345e+11    7.99997e+11
            296    2.06032e+43    1.03549e+11    7.99142e+11
          296.5    2.17204e+43    1.03752e+11    7.98289e+11
            297    2.28965e+43    1.03956e+11    7.97437e+11
          297.5    2.41345e+43    1.04159e+11    7.96588e+11
            298    2.54376e+43    1.04363e+11    7.95741e+11
          298.5    2.68091e+43    1.04566e+11    7.94895e+11
            299    2.82524e+43     1.0477e+11    7.94052e+11
          299.5    2.97713e+43    1.04973e+11    7.93211e+11
            300    3.13696e+43    1.05176e+11    7.92371e+11
          300.5    3.30513e+43    1.05379e+11    7.91534e+11
            301    3.48206e+43    1.05582e+11    7.90699e+11
          301.5     3.6682e+43    1.05785e+11    7.89866e+11
            302    3.86401e+43    1.05988e+11    7.89034e+11
          302.5    4.06999e+43    1.06191e+11    7.88205e+11
            303    4.28663e+43    1.06394e+11    7.87377e+11
          303.5    4.51449e+43    1.06597e+11    7.86552e+11
            304    4.75413e+43    1.06799e+11    7.85728e+11
          304.5    5.00613e+43    1.07002e+11    7.84907e+11
            305    5.27111e+43    1.07204e+11    7.84087e+11
          305.5    5.54973e+43    1.07407e+11    7.83269e+11
            306    5.84267e+43    1.07609e+11    7.82453e+11
          306.5    6.15063e+43    1.07812e+11     7.8164e+11
            307    6.47438e+43    1.08014e+11    7.80828e+11
          307.5     6.8147e+43    1.08216e+11    7.80017e+11
            308    7.17241e+43    1.08418e+11    7.79209e+11
          308.5    7.54837e+43     1.0862e+11    7.78403e+11
            309    7.94348e+43    1.08822e+11    7.77598e+11
          309.5    8.35871e+43    1.09024e+11    7.76796e+11
            310    8.79504e+43    1.09226e+11    7.75995e+11
          310.5     9.2535e+43    1.09428e+11    7.75196e+11
            311    9.73521e+43    1.09629e+11    7.74399e+11
          311.5    1.02413e+44    1.09831e+11    7.73603e+11
            312    1.07729e+44    1.10032e+11     7.7281e+11
          312.5    1.13314e+44    1.10234e+11    7.72018e+11
            313    1.19181e+44    1.10435e+11    7.71229e+11
          313.5    1.25342e+44    1.10637e+11    7.70441e+11
            314    1.31814e+44    1.10838e+11    7.69655e+11
          314.5     1.3861e+44    1.11039e+11     7.6887e+11
            315    1.45747e+44     1.1124e+11    7.68088e+11
          315.5    1.53241e+44    1.11441e+11    7.67307e+11
            316    1.61109e+44    1.11642e+11    7.66528e+11
          316.5    1.69371e+44    1.11843e+11    7.65751e+11
            317    1.78044e+44    1.12044e+11    7.64975e+11
          317.5     1.8715e+44    1.12245e+11    7.64201e+11
            318    1.96708e+44    1.12446e+11    7.63429e+11
          318.5     2.0674e+44    1.12646e+11    7.62659e+11
            319     2.1727e+44    1.12847e+11    7.61891e+11
          319.5    2.28321e+44    1.13047e+11    7.61124e+11
            320    2.39919e+44    1.13248e+11    7.60359e+11
          320.5     2.5209e+44    1.13448e+11    7.59596e+11
            321    2.64861e+44    1.13648e+11    7.58834e+11
          321.5    2.78261e+44    1.13849e+11    7.58074e+11
            322     2.9232e+44    1.14049e+11    7.57316e+11
          322.5     3.0707e+44    1.14249e+11    7.56559e+11
            323    3.22543e+44    1.14449e+11    7.55805e+11
          323.5    3.38775e+44    1.14649e+11    7.55052e+11
            324      3.558e+44    1.14848e+11      7.543e+11
          324.5    3.73658e+44    1.15048e+11     7.5355e+11
            325    3.92387e+44    1.15248e+11    7.52802e+11
          325.5    4.12028e+44    1.15448e+11    7.52056e+11
            326    4.32626e+44    1.15647e+11    7.51311e+11
          326.5    4.54225e+44    1.15847e+11    7.50568e+11
            327    4.76872e+44    1.16046e+11    7.49827e+11
          327.5    5.00617e+44    1.16245e+11    7.49087e+11
            328    5.25511e+44    1.16445e+11    7.48349e+11
          328.5    5.51609e+44    1.16644e+11    7.47612e+11
            329    5.78968e+44    1.16843e+11    7.46877e+11
          329.5    6.07645e+44    1.17042e+11    7.46144e+11
            330    6.37704e+44    1.17241e+11    7.45412e+11
          330.5    6.69209e+44     1.1744e+11    7.44682e+11
            331    7.02226e+44    1.17639e+11    7.43954e+11
          331.5    7.36828e+44    1.17838e+11    7.43227e+11
            332    7.73088e+44    1.18036e+11    7.42501e+11
          332.5    8.11082e+44    1.18235e+11    7.41778e+11
            333    8.50892e+44    1.18434e+11    7.41055e+11
          333.5    8.92602e+44    1.18632e+11    7.40335e+11
            334      9.363e+44     1.1883e+11    7.39616e+11
          334.5    9.82078e+44    1.19029e+11    7.38898e+11
            335    1.03003e+45    1.19227e+11    7.38182e+11
          335.5    1.08026e+45    1.19425e+11    7.37468e+11
            336    1.13288e+45    1.19623e+11    7.36755e+11
          336.5    1.18798e+45    1.19821e+11    7.36044e+11
            337    1.24569e+45    1.20019e+11    7.35334e+11
          337.5    1.30613e+45    1.20217e+11    7.34626e+11
            338    1.36942e+45    1.20415e+11    7.33919e+11
          338.5    1.43568e+45    1.20613e+11    7.33214e+11
            339    1.50507e+45     1.2081e+11    7.32511e+11
          339.5    1.57772e+45    1.21008e+11    7.31809e+11
            340    1.65378e+45    1.21206e+11    7.31108e+11
          340.5     1.7334e+45    1.21403e+11    7.30409e+11
            341    1.81675e+45      1.216e+11    7.29711e+11
          341.5      1.904e+45    1.21798e+11    7.29015e+11
            342    1.99532e+45    1.21995e+11     7.2832e+11
          342.5     2.0909e+45    1.22192e+11    7.27627e+11
            343    2.19094e+45    1.22389e+11    7.26936e+11
          343.5    2.29562e+45    1.22586e+11    7.26245e+11
            344    2.40518e+45    1.22783e+11    7.25557e+11
          344.5    2.51981e+45     1.2298e+11    7.24869e+11
            345    2.63976e+45    1.23177e+11    7.24183e+11
          345.5    2.76526e+45    1.23374e+11    7.23499e+11
            346    2.89656e+45     1.2357e+11    7.22816e+11
          346.5    3.03392e+45    1.23767e+11    7.22135e+11
            347    3.17762e+45    1.23963e+11    7.21454e+11
          347.5    3.32793e+45     1.2416e+11    7.20776e+11
            348    3.48516e+45    1.24356e+11    7.20099e+11
          348.5    3.64962e+45    1.24552e+11    7.19423e+11
            349    3.82162e+45    1.24749e+11    7.18748e+11
          349.5     4.0015e+45    1.24945e+11    7.18075e+11
            350    4.18961e+45    1.25141e+11    7.17404e+11
          350.5    4.38633e+45    1.25337e+11    7.16734e+11
            351    4.59202e+45    1.25533e+11    7.16065e+11
          351.5     4.8071e+45    1.25728e+11    7.15398e+11
            352    5.03197e+45    1.25924e+11    7.14732e+11
          352.5    5.26707e+45     1.2612e+11    7.14067e+11
            353    5.51285e+45    1.26315e+11    7.13404e+11
          353.5    5.76978e+45    1.26511e+11    7.12742e+11
            354    6.03836e+45    1.26706e+11    7.12081e+11
          354.5     6.3191e+45    1.26902e+11    7.11422e+11
            355    6.61253e+45    1.27097e+11    7.10765e+11
          355.5    6.91921e+45    1.27292e+11    7.10108e+11
            356    7.23971e+45    1.27488e+11    7.09453e+11
          356.5    7.57466e+45    1.27683e+11      7.088e+11
            357    7.92468e+45    1.27878e+11    7.08147e+11
          357.5    8.29042e+45    1.28073e+11    7.07496e+11
            358    8.67258e+45    1.28268e+11    7.06847e+11
          358.5    9.07187e+45    1.28462e+11    7.06198e+11
            359    9.48903e+45    1.28657e+11    7.05551e+11
          359.5    9.92486e+45    1.28852e+11    7.04906e+11
            360    1.03801e+46    1.29046e+11    7.04261e+11
          360.5    1.08557e+46    1.29241e+11    7.03618e+11
            361    1.13525e+46    1.29435e+11    7.02976e+11
          361.5    1.18714e+46    1.29629e+11    7.02336e+11
            362    1.24134e+46    1.29824e+11    7.01697e+11
          362.5    1.29794e+46    1.30018e+11    7.01059e+11
            363    1.35705e+46    1.30212e+11    7.00423e+11
          363.5    1.41878e+46    1.30406e+11    6.99787e+11
            364    1.48324e+46      1.306e+11    6.99153e+11
          364.5    1.55055e+46    1.30794e+11    6.98521e+11
            365    1.62083e+46    1.30988e+11    6.97889e+11
          365.5    1.69421e+46    1.31182e+11    6.97259e+11
            366    1.77081e+46    1.31375e+11     6.9663e+11
          366.5    1.85079e+46    1.31569e+11    6.96003e+11
            367    1.93428e+46    1.31762e+11    6.95376e+11
          367.5    2.02143e+46    1.31956e+11    6.94751e+11
            368     2.1124e+46    1.32149e+11    6.94127e+11
          368.5    2.20735e+46    1.32343e+11    6.93505e+11
            369    2.30645e+46    1.32536e+11    6.92884e+11
          369.5    2.40988e+46    1.32729e+11    6.92264e+11
            370    2.51782e+46    1.32922e+11    6.91645e+11
          370.5    2.63046e+46    1.33115e+11    6.91027e+11
            371      2.748e+46    1.33308e+11    6.90411e+11
          371.5    2.87065e+46    1.33501e+11    6.89796e+11
            372    2.99862e+46    1.33694e+11    6.89182e+11
          372.5    3.13214e+46    1.33886e+11    6.88569e+11
            373    3.27145e+46    1.34079e+11    6.87957e+11
          373.5    3.41677e+46    1.34271e+11    6.87347e+11
            374    3.56838e+46    1.34464e+11    6.86738e+11
          374.5    3.72653e+46    1.34656e+11     6.8613e+11
            375    3.89149e+46    1.34849e+11    6.85523e+11
          375.5    4.06356e+46    1.35041e+11    6.84918e+11
            376    4.24303e+46    1.35233e+11    6.84314e+11
          376.5     4.4302e+46    1.35425e+11    6.83711e+11
            377    4.62541e+46    1.35617e+11    6.83109e+11
          377.5    4.82898e+46    1.35809e+11    6.82508e+11
            378    5.04126e+46    1.36001e+11    6.81908e+11
          378.5    5.26262e+46    1.36193e+11     6.8131e+11
            379    5.49343e+46    1.36385e+11    6.80713e+11
          379.5    5.73409e+46    1.36576e+11    6.80117e+11
            380      5.985e+46    1.36768e+11    6.79522e+11
          380.5    6.24658e+46    1.36959e+11    6.78928e+11
            381    6.51929e+46    1.37151e+11    6.78336e+11
          381.5    6.80358e+46    1.37342e+11    6.77744e+11
            382    7.09992e+46    1.37533e+11    6.77154e+11
          382.5    7.40881e+46    1.37725e+11    6.76565e+11
            383    7.73078e+46    1.37916e+11    6.75977e+11
          383.5    8.06635e+46    1.38107e+11     6.7539e+11
            384    8.41609e+46    1.38298e+11    6.74804e+11
          384.5    8.78058e+46    1.38489e+11     6.7422e+11
            385    9.16042e+46     1.3868e+11    6.73636e+11
          385.5    9.55624e+46     1.3887e+11    6.73054e+11
            386     9.9687e+46    1.39061e+11    6.72473e+11
          386.5    1.03985e+47    1.39252e+11    6.71893e+11
            387    1.08463e+47    1.39442e+11    6.71314e+11
          387.5    1.13128e+47    1.39633e+11    6.70736e+11
            388    1.17989e+47    1.39823e+11    6.70159e+11
          388.5    1.23052e+47    1.40013e+11    6.69584e+11
            389    1.28327e+47    1.40204e+11    6.69009e+11
          389.5    1.33822e+47    1.40394e+11    6.68436e+11
            390    1.39546e+47    1.40584e+11    6.67863e+11
          390.5    1.45508e+47    1.40774e+11    6.67292e+11
            391    1.51718e+47    1.40964e+11    6.66722e+11
          391.5    1.58186e+47    1.41154e+11    6.66153e+11
            392    1.64921e+47    1.41343e+11    6.65585e+11
          392.5    1.71936e+47    1.41533e+11    6.65018e+11
            393     1.7924e+47    1.41723e+11    6.64452e+11
          393.5    1.86847e+47    1.41912e+11    6.63887e+11
            394    1.94768e+47    1.42102e+11    6.63324e+11
          394.5    2.03015e+47    1.42291e+11    6.62761e+11
            395    2.11601e+47    1.42481e+11      6.622e+11
          395.5    2.20541e+47     1.4267e+11    6.61639e+11
            396    2.29849e+47    1.42859e+11     6.6108e+11
          396.5    2.39538e+47    1.43048e+11    6.60521e+11
            397    2.49625e+47    1.43237e+11    6.59964e+11
          397.5    2.60124e+47    1.43426e+11    6.59408e+11
            398    2.71054e+47    1.43615e+11    6.58852e+11
          398.5    2.82429e+47    1.43804e+11    6.58298e+11
            399     2.9427e+47    1.43993e+11    6.57745e+11
          399.5    3.06593e+47    1.44181e+11    6.57193e+11
            400    3.19418e+47     1.4437e+11    6.56642e+11
    E, kcal/mol    D, mol/kcal         W2->W1         W2->P2
            0.5    9.96526e+16              0    8.28788e+13
              1    1.35638e+17    1.45515e-06    8.23192e+13
            1.5    1.83941e+17    6.25867e-05    8.17647e+13
              2    2.48553e+17    0.000563712    8.12153e+13
            2.5    3.34698e+17     0.00312135    8.06711e+13
              3     4.4918e+17      0.0131754    8.01323e+13
            3.5    6.00845e+17      0.0465453    7.95988e+13
              4    8.01157e+17       0.144538    7.90707e+13
            4.5    1.06493e+18       0.406135    7.85481e+13
              5    1.41128e+18        1.05143    7.80309e+13
            5.5    1.86477e+18        2.53303    7.75192e+13
              6    2.45689e+18        5.69971    7.70129e+13
            6.5    3.22799e+18        11.9832     7.6512e+13
              7     4.2295e+18        23.5656    7.60166e+13
            7.5    5.52699e+18        43.5117    7.55266e+13
              8    7.20373e+18        75.8734    7.50419e+13
            8.5    9.36528e+18        125.824    7.45626e+13
              9    1.21452e+19        199.956    7.40886e+13
            9.5    1.57122e+19        306.805    7.36198e+13
             10    2.02785e+19        457.386    7.31562e+13
           10.5    2.61112e+19        665.583    7.26977e+13
             11    3.35453e+19        948.461    7.22444e+13
           11.5    4.30003e+19        1326.68     7.1796e+13
             12    5.50004e+19           1825    7.13527e+13
           12.5    7.01999e+19        2472.86    7.09143e+13
             13    8.94131e+19        3304.91    7.04807e+13
           13.5    1.13652e+20         4361.7     7.0052e+13
             14    1.44174e+20        5690.23     6.9628e+13
           14.5    1.82533e+20        7344.64    6.92087e+13
             15    2.30653e+20        9386.88    6.87941e+13
           15.5    2.90911e+20        11887.4     6.8384e+13
             16    3.66232e+20        14926.1    6.79784e+13
           16.5    4.60218e+20        18592.5    6.75773e+13
             17    5.77294e+20        22987.1    6.71805e+13
           17.5    7.22887e+20        28222.1    6.67881e+13
             18    9.03645e+20        34421.7    6.63999e+13
           18.5     1.1277e+21        41723.4     6.6016e+13
             19    1.40498e+21        50278.5    6.56362e+13
           19.5    1.74758e+21        60253.2    6.52605e+13
             20    2.17026e+21        71829.1    6.48888e+13
           20.5    2.69094e+21        85204.2    6.45211e+13
             21    3.33138e+21         100594    6.41573e+13
           21.5    4.11799e+21         118231    6.37973e+13
             22    5.08274e+21         138367    6.34412e+13
           22.5     6.2643e+21         161275    6.30888e+13
             23    7.70938e+21         187246    6.27401e+13
           23.5    9.47434e+21         216593    6.23951e+13
             24    1.16271e+22         249651    6.20536e+13
           24.5    1.42493e+22         286778    6.17157e+13
             25    1.74393e+22         328356    6.13812e+13
           25.5     2.1315e+22         374789    6.10502e+13
             26    2.60178e+22         426509    6.07226e+13
           26.5    3.17171e+22         483972    6.03983e+13
             27    3.86156e+22         547659    6.00773e+13
           27.5    4.69556e+22         618081    5.97595e+13
             28    5.70263e+22         695774    5.94449e+13
           28.5    6.91724e+22         781304    5.91335e+13
             29    8.38048e+22         875265    5.88252e+13
           29.5    1.01412e+23         978281    5.85199e+13
             30    1.22576e+23      1.091e+06    5.82176e+13
           30.5    1.47987e+23    1.21412e+06    5.79183e+13
             31    1.78462e+23    1.34835e+06     5.7622e+13
           31.5    2.14972e+23    1.49443e+06    5.73285e+13
             32    2.58667e+23    1.65315e+06    5.70378e+13
           32.5    3.10904e+23    1.82531e+06      5.675e+13
             33    3.73289e+23    2.01177e+06    5.64649e+13
           33.5    4.47718e+23    2.21339e+06    5.61826e+13
             34    5.36426e+23     2.4311e+06    5.59029e+13
           34.5    6.42047e+23    2.66584e+06    5.56259e+13
             35    7.67683e+23    2.91858e+06    5.53515e+13
           35.5    9.16983e+23    3.19035e+06    5.50796e+13
             36    1.09423e+24     3.4822e+06    5.48104e+13
           36.5    1.30446e+24    3.79521e+06    5.45436e+13
             37    1.55359e+24     4.1305e+06    5.42793e+13
           37.5    1.84852e+24    4.48923e+06    5.40174e+13
             38    2.19737e+24    4.87259e+06    5.37579e+13
           38.5    2.60962e+24    5.28182e+06    5.35008e+13
             39    3.09637e+24    5.71818e+06     5.3246e+13
           39.5    3.67057e+24    6.18298e+06    5.29936e+13
             40    4.34735e+24    6.67754e+06    5.27434e+13
           40.5    5.14435e+24    7.20325e+06    5.24954e+13
             41    6.08213e+24    7.76152e+06    5.22497e+13
           41.5    7.18463e+24     8.3538e+06    5.20062e+13
             42    8.47973e+24    8.98158e+06    5.17648e+13
           42.5    9.99982e+24    9.64638e+06    5.15255e+13
             43    1.17825e+25    1.03498e+07    5.12884e+13
           43.5    1.38716e+25    1.10933e+07    5.10533e+13
             44    1.63178e+25    1.18787e+07    5.08202e+13
           44.5    1.91798e+25    1.27075e+07    5.05892e+13
             45    2.25257e+25    1.35815e+07    5.03602e+13
           45.5    2.64345e+25    1.45025e+07    5.01331e+13
             46    3.09974e+25    1.54722e+07     4.9908e+13
           46.5    3.63197e+25    1.64924e+07    4.96848e+13
             47    4.25235e+25     1.7565e+07    4.94634e+13
           47.5    4.97492e+25    1.86918e+07     4.9244e+13
             48    5.81593e+25    1.98748e+07    4.90264e+13
           48.5    6.79409e+25     2.1116e+07    4.88106e+13
             49    7.93095e+25    2.24173e+07    4.85966e+13
           49.5    9.25134e+25    2.37808e+07    4.83844e+13
             50    1.07838e+26    2.52085e+07    4.81739e+13
           50.5    1.25613e+26    2.67026e+07    4.79652e+13
             51    1.46214e+26    2.82651e+07    4.77582e+13
           51.5    1.70076e+26    2.98983e+07    4.75528e+13
             52    1.97697e+26    3.16043e+07    4.73492e+13
           52.5    2.29646e+26    3.33854e+07    4.71471e+13
             53     2.6658e+26    3.52438e+07    4.69467e+13
           53.5    3.09247e+26    3.71819e+07     4.6748e+13
             54    3.58506e+26    3.92019e+07    4.65508e+13
           54.5     4.1534e+26    4.13063e+07    4.63551e+13
             55    4.80873e+26    4.34974e+07    4.61611e+13
           55.5    5.56389e+26    4.57776e+07    4.59685e+13
             56    6.43356e+26    4.81495e+07    4.57775e+13
           56.5    7.43449e+26    5.06154e+07    4.55879e+13
             57    8.58579e+26     5.3178e+07    4.53999e+13
           57.5    9.90928e+26    5.58398e+07    4.52133e+13
             58    1.14298e+27    5.86034e+07    4.50281e+13
           58.5    1.31757e+27    6.14712e+07    4.48444e+13
             59    1.51791e+27    6.44461e+07    4.46621e+13
           59.5    1.74768e+27    6.75307e+07    4.44811e+13
             60    2.01105e+27    7.07276e+07    4.43016e+13
           60.5    2.31276e+27    7.40396e+07    4.41234e+13
             61     2.6582e+27    7.74694e+07    4.39466e+13
           61.5    3.05349e+27    8.10197e+07    4.37711e+13
             62    3.50557e+27    8.46935e+07    4.35969e+13
           62.5    4.02233e+27    8.84935e+07     4.3424e+13
             63    4.61269e+27    9.24226e+07    4.32524e+13
           63.5    5.28678e+27    9.64836e+07     4.3082e+13
             64    6.05607e+27    1.00679e+08     4.2913e+13
           64.5    6.93355e+27    1.05013e+08    4.27451e+13
             65     7.9339e+27    1.09487e+08    4.25785e+13
           65.5    9.07375e+27    1.14105e+08    4.24131e+13
             66    1.03719e+28     1.1887e+08     4.2249e+13
           66.5    1.18495e+28    1.23784e+08     4.2086e+13
             67    1.35307e+28    1.28851e+08    4.19241e+13
           67.5    1.54424e+28    1.34074e+08    4.17635e+13
             68    1.76152e+28    1.39455e+08     4.1604e+13
           68.5    2.00836e+28    1.44999e+08    4.14456e+13
             69    2.28864e+28    1.50707e+08    4.12884e+13
           69.5    2.60674e+28    1.56584e+08    4.11323e+13
             70    2.96759e+28    1.62632e+08    4.09772e+13
           70.5    3.37674e+28    1.68854e+08    4.08233e+13
             71    3.84044e+28    1.75254e+08    4.06705e+13
           71.5    4.36571e+28    1.81835e+08    4.05187e+13
             72    4.96047e+28      1.886e+08     4.0368e+13
           72.5    5.63358e+28    1.95552e+08    4.02183e+13
             73    6.39503e+28    2.02695e+08    4.00696e+13
           73.5    7.25602e+28    2.10032e+08     3.9922e+13
             74    8.22913e+28    2.17566e+08    3.97754e+13
           74.5    9.32847e+28      2.253e+08    3.96298e+13
             75    1.05699e+29    2.33238e+08    3.94852e+13
           75.5    1.19711e+29    2.41383e+08    3.93416e+13
             76     1.3552e+29    2.49738e+08    3.91989e+13
           76.5    1.53348e+29    2.58307e+08    3.90572e+13
             77    1.73446e+29    2.67093e+08    3.89165e+13
           77.5    1.96092e+29      2.761e+08    3.87767e+13
             78    2.21598e+29     2.8533e+08    3.86378e+13
           78.5    2.50315e+29    2.94788e+08    3.84998e+13
             79    2.82632e+29    3.04476e+08    3.83628e+13
           79.5    3.18987e+29    3.14398e+08    3.82267e+13
             80    3.59866e+29    3.24557e+08    3.80915e+13
           80.5    4.05815e+29    3.34958e+08    3.79571e+13
             81    4.57442e+29    3.45602e+08    3.78237e+13
           81.5    5.15424e+29    3.56495e+08    3.76911e+13
             82    5.80519e+29    3.67638e+08    3.75594e+13
           82.5     6.5357e+29    3.79036e+08    3.74285e+13
             83    7.35518e+29    3.90692e+08    3.72985e+13
           83.5    8.27411e+29     4.0261e+08    3.71693e+13
             84    9.30417e+29    4.14793e+08    3.70409e+13
           84.5    1.04583e+30    4.27244e+08    3.69134e+13
             85    1.17511e+30    4.39967e+08    3.67867e+13
           85.5    1.31985e+30    4.52965e+08    3.66607e+13
             86    1.48186e+30    4.66243e+08    3.65356e+13
           86.5    1.66311e+30    4.79803e+08    3.64113e+13
             87    1.86582e+30    4.93649e+08    3.62877e+13
           87.5    2.09246e+30    5.07784e+08     3.6165e+13
             88    2.34574e+30    5.22212e+08    3.60429e+13
           88.5    2.62871e+30    5.36937e+08    3.59217e+13
             89    2.94473e+30    5.51962e+08    3.58012e+13
           89.5    3.29753e+30     5.6729e+08    3.56815e+13
