T[K]		0.01		0.1		1.0		10.0		100.0
5.00e+02	5.80e-09	5.85e-10	5.84e-11	5.76e-12	5.03e-13
6.00e+02	1.90e-06	2.01e-07	2.03e-08	2.00e-09	1.79e-10
7.00e+02	9.04e-05	1.16e-05	1.21e-06	1.21e-07	1.10e-08
8.00e+02	1.35e-03	2.45e-04	2.97e-05	3.04e-06	2.80e-07
9.00e+02	8.51e-03	2.21e-03	3.48e-04	3.87e-05	3.64e-06
1.00e+03	3.14e-02	1.11e-02	2.35e-03	3.08e-04	3.02e-05
1.10e+03	8.18e-02	3.80e-02	1.08e-02	1.78e-03	1.91e-04
1.20e+03	1.57e-01	9.19e-02	3.43e-02	7.25e-03	8.85e-04
1.30e+03	2.45e-01	1.73e-01	8.24e-02	2.26e-02	3.29e-03
1.40e+03	3.28e-01	2.62e-01	1.54e-01	5.38e-02	9.61e-03
1.50e+03	4.11e-01	3.60e-01	2.51e-01	1.12e-01	2.56e-02
1.60e+03	4.83e-01	4.46e-01	3.52e-01	1.93e-01	5.60e-02
1.70e+03	5.45e-01	5.18e-01	4.42e-01	2.86e-01	1.05e-01
1.80e+03	5.99e-01	5.78e-01	5.19e-01	3.80e-01	1.72e-01
1.90e+03	6.47e-01	6.30e-01	5.85e-01	4.66e-01	2.51e-01
2.00e+03	6.93e-01	6.78e-01	6.40e-01	5.43e-01	3.38e-01
2.10e+03	7.29e-01	7.15e-01	6.84e-01	6.04e-01	4.19e-01
2.20e+03	7.65e-01	7.51e-01	7.24e-01	6.59e-01	4.96e-01
2.30e+03	7.95e-01	7.82e-01	7.57e-01	7.02e-01	5.62e-01
2.40e+03	8.18e-01	8.05e-01	7.81e-01	7.32e-01	6.11e-01
2.50e+03	8.41e-01	8.29e-01	8.06e-01	7.64e-01	6.59e-01
