T[K]		0.01		0.1		1.0		10.0		100.0
5.00e+02	3.07e-02	1.05e-02	1.87e-03	2.17e-04	2.21e-05
6.00e+02	5.36e-02	2.99e-02	8.66e-03	1.32e-03	1.44e-04
7.00e+02	6.36e-02	5.35e-02	2.47e-02	5.49e-03	6.96e-04
8.00e+02	5.75e-02	6.93e-02	4.91e-02	1.67e-02	2.72e-03
9.00e+02	4.41e-02	6.94e-02	7.00e-02	3.55e-02	7.90e-03
1.00e+03	3.08e-02	5.99e-02	8.15e-02	6.02e-02	1.91e-02
1.10e+03	2.10e-02	4.69e-02	8.10e-02	8.27e-02	3.76e-02
1.20e+03	1.46e-02	3.39e-02	7.12e-02	9.69e-02	6.29e-02
1.30e+03	1.22e-02	2.58e-02	5.85e-02	9.89e-02	8.68e-02
1.40e+03	1.01e-02	2.08e-02	4.67e-02	9.21e-02	1.05e-01
1.50e+03	8.67e-03	1.83e-02	3.90e-02	8.19e-02	1.15e-01
1.60e+03	6.80e-03	1.46e-02	3.17e-02	6.87e-02	1.15e-01
1.70e+03	5.41e-03	1.13e-02	2.51e-02	5.58e-02	1.07e-01
1.80e+03	5.85e-03	1.15e-02	2.41e-02	5.05e-02	9.83e-02
1.90e+03	4.67e-03	9.21e-03	1.87e-02	4.01e-02	8.36e-02
2.00e+03	4.36e-03	8.60e-03	1.68e-02	3.49e-02	7.27e-02
2.10e+03	3.71e-03	7.37e-03	1.40e-02	2.82e-02	5.96e-02
2.20e+03	3.80e-03	7.58e-03	1.41e-02	2.69e-02	5.42e-02
2.30e+03	3.36e-03	6.73e-03	1.26e-02	2.29e-02	4.47e-02
2.40e+03	3.16e-03	6.26e-03	1.18e-02	2.14e-02	3.96e-02
2.50e+03	2.65e-03	5.22e-03	9.78e-03	1.73e-02	3.18e-02
