T[K]		0.01		0.1		1.0		10.0		100.0
5.00e+02	1.00e+00	1.00e+00	1.00e+00	1.00e+00	1.00e+00
6.00e+02	9.99e-01	1.00e+00	1.00e+00	1.00e+00	1.00e+00
7.00e+02	9.93e-01	9.99e-01	1.00e+00	1.00e+00	1.00e+00
8.00e+02	9.65e-01	9.93e-01	9.99e-01	1.00e+00	1.00e+00
9.00e+02	8.85e-01	9.68e-01	9.95e-01	9.99e-01	1.00e+00
1.00e+03	7.56e-01	9.11e-01	9.80e-01	9.97e-01	1.00e+00
1.10e+03	5.73e-01	7.96e-01	9.38e-01	9.89e-01	9.99e-01
1.20e+03	3.92e-01	6.40e-01	8.58e-01	9.67e-01	9.95e-01
1.30e+03	2.53e-01	4.77e-01	7.40e-01	9.22e-01	9.87e-01
1.40e+03	1.56e-01	3.30e-01	5.96e-01	8.46e-01	9.68e-01
1.50e+03	9.67e-02	2.19e-01	4.49e-01	7.39e-01	9.32e-01
1.60e+03	6.21e-02	1.44e-01	3.23e-01	6.12e-01	8.74e-01
1.70e+03	4.23e-02	9.64e-02	2.26e-01	4.83e-01	7.91e-01
1.80e+03	3.18e-02	6.87e-02	1.62e-01	3.71e-01	6.90e-01
1.90e+03	2.52e-02	5.13e-02	1.17e-01	2.81e-01	5.82e-01
2.00e+03	2.24e-02	4.29e-02	9.20e-02	2.18e-01	4.81e-01
2.10e+03	1.88e-02	3.55e-02	7.26e-02	1.68e-01	3.89e-01
2.20e+03	1.69e-02	3.19e-02	6.16e-02	1.35e-01	3.16e-01
2.30e+03	1.48e-02	2.83e-02	5.35e-02	1.11e-01	2.57e-01
2.40e+03	1.31e-02	2.50e-02	4.74e-02	9.48e-02	2.13e-01
2.50e+03	1.18e-02	2.28e-02	4.29e-02	8.21e-02	1.78e-01
