T[K]		0.01		0.1		1.0		10.0		100.0
5.00e+02	1.49e-07	1.47e-08	1.21e-09	2.38e-11	3.12e-14
6.00e+02	1.36e-05	1.31e-06	1.24e-07	5.85e-09	2.24e-11
7.00e+02	3.67e-04	3.91e-05	3.68e-06	2.62e-07	2.74e-09
8.00e+02	3.74e-03	5.21e-04	5.18e-05	4.23e-06	9.35e-08
9.00e+02	1.97e-02	3.75e-03	4.49e-04	3.91e-05	1.40e-06
1.00e+03	6.55e-02	1.68e-02	2.62e-03	2.54e-04	1.21e-05
1.10e+03	1.46e-01	4.94e-02	1.01e-02	1.17e-03	6.74e-05
1.20e+03	2.46e-01	1.06e-01	2.86e-02	4.15e-03	2.79e-04
1.30e+03	3.34e-01	1.79e-01	6.26e-02	1.17e-02	9.38e-04
1.40e+03	3.87e-01	2.47e-01	1.09e-01	2.64e-02	2.61e-03
1.50e+03	4.01e-01	2.90e-01	1.56e-01	4.89e-02	6.16e-03
1.60e+03	3.90e-01	3.09e-01	1.94e-01	7.66e-02	1.26e-02
1.70e+03	3.64e-01	3.05e-01	2.14e-01	1.02e-01	2.19e-02
1.80e+03	3.29e-01	2.87e-01	2.18e-01	1.21e-01	3.33e-02
1.90e+03	2.92e-01	2.63e-01	2.11e-01	1.33e-01	4.57e-02
2.00e+03	2.57e-01	2.34e-01	1.95e-01	1.34e-01	5.49e-02
2.10e+03	2.26e-01	2.08e-01	1.78e-01	1.31e-01	6.28e-02
2.20e+03	1.98e-01	1.82e-01	1.59e-01	1.22e-01	6.55e-02
2.30e+03	1.73e-01	1.60e-01	1.41e-01	1.13e-01	6.67e-02
2.40e+03	1.51e-01	1.41e-01	1.25e-01	1.02e-01	6.56e-02
2.50e+03	1.34e-01	1.25e-01	1.11e-01	9.29e-02	6.25e-02
