Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+H
   P2 - C5H4CH3+H2
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          234.5    5.46922e+42    2.92371e+08    2.75555e+09
            235    5.83984e+42     2.9257e+08    2.74734e+09
          235.5    6.23487e+42    2.92769e+08    2.73916e+09
            236    6.65588e+42    2.92967e+08    2.73103e+09
          236.5    7.10452e+42    2.93164e+08    2.72293e+09
            237    7.58257e+42     2.9336e+08    2.71487e+09
          237.5    8.09189e+42    2.93555e+08    2.70684e+09
            238    8.63447e+42    2.93749e+08    2.69886e+09
          238.5    9.21241e+42    2.93942e+08    2.69091e+09
            239    9.82797e+42    2.94135e+08    2.68299e+09
          239.5    1.04835e+43    2.94326e+08    2.67512e+09
            240    1.11816e+43    2.94517e+08    2.66728e+09
          240.5    1.19248e+43    2.94706e+08    2.65948e+09
            241    1.27161e+43    2.94895e+08    2.65171e+09
          241.5    1.35584e+43    2.95083e+08    2.64398e+09
            242     1.4455e+43     2.9527e+08    2.63628e+09
          242.5    1.54092e+43    2.95456e+08    2.62862e+09
            243    1.64247e+43    2.95641e+08      2.621e+09
          243.5    1.75052e+43    2.95826e+08     2.6134e+09
            244    1.86548e+43    2.96009e+08    2.60585e+09
          244.5    1.98779e+43    2.96192e+08    2.59833e+09
            245    2.11789e+43    2.96374e+08    2.59084e+09
          245.5    2.25627e+43    2.96555e+08    2.58339e+09
            246    2.40344e+43    2.96735e+08    2.57597e+09
          246.5    2.55994e+43    2.96914e+08    2.56858e+09
            247    2.72636e+43    2.97093e+08    2.56123e+09
          247.5    2.90329e+43     2.9727e+08    2.55391e+09
            248    3.09138e+43    2.97447e+08    2.54662e+09
          248.5    3.29133e+43    2.97623e+08    2.53937e+09
            249    3.50385e+43    2.97798e+08    2.53215e+09
          249.5    3.72971e+43    2.97972e+08    2.52496e+09
            250    3.96973e+43    2.98146e+08     2.5178e+09
          250.5    4.22476e+43    2.98319e+08    2.51068e+09
            251    4.49573e+43     2.9849e+08    2.50358e+09
          251.5     4.7836e+43    2.98661e+08    2.49652e+09
            252    5.08938e+43    2.98832e+08    2.48949e+09
          252.5    5.41418e+43    2.99001e+08    2.48249e+09
            253    5.75913e+43     2.9917e+08    2.47552e+09
          253.5    6.12545e+43    2.99338e+08    2.46859e+09
            254    6.51443e+43    2.99505e+08    2.46168e+09
          254.5    6.92743e+43    2.99671e+08     2.4548e+09
            255    7.36588e+43    2.99836e+08    2.44796e+09
          255.5    7.83132e+43    3.00001e+08    2.44114e+09
            256    8.32536e+43    3.00165e+08    2.43435e+09
          256.5    8.84971e+43    3.00328e+08     2.4276e+09
            257    9.40617e+43     3.0049e+08    2.42087e+09
          257.5    9.99665e+43    3.00652e+08    2.41417e+09
            258    1.06232e+44    3.00813e+08     2.4075e+09
          258.5    1.12879e+44    3.00973e+08    2.40086e+09
            259    1.19931e+44    3.01132e+08    2.39425e+09
          259.5     1.2741e+44    3.01291e+08    2.38767e+09
            260    1.35344e+44    3.01448e+08    2.38112e+09
          260.5    1.43758e+44    3.01606e+08    2.37459e+09
            261    1.52681e+44    3.01762e+08    2.36809e+09
          261.5    1.62142e+44    3.01917e+08    2.36162e+09
            262    1.72173e+44    3.02072e+08    2.35518e+09
          262.5    1.82808e+44    3.02226e+08    2.34877e+09
            263    1.94082e+44     3.0238e+08    2.34238e+09
          263.5    2.06031e+44    3.02532e+08    2.33602e+09
            264    2.18697e+44    3.02684e+08    2.32969e+09
          264.5    2.32119e+44    3.02835e+08    2.32338e+09
            265    2.46342e+44    3.02986e+08    2.31711e+09
          265.5    2.61414e+44    3.03136e+08    2.31085e+09
            266    2.77381e+44    3.03285e+08    2.30463e+09
          266.5    2.94298e+44    3.03433e+08    2.29843e+09
            267    3.12217e+44    3.03581e+08    2.29226e+09
          267.5    3.31198e+44    3.03727e+08    2.28611e+09
            268      3.513e+44    3.03874e+08    2.27999e+09
          268.5     3.7259e+44    3.04019e+08    2.27389e+09
            269    3.95134e+44    3.04164e+08    2.26782e+09
          269.5    4.19005e+44    3.04308e+08    2.26178e+09
            270    4.44278e+44    3.04451e+08    2.25576e+09
          270.5    4.71033e+44    3.04594e+08    2.24977e+09
            271    4.99356e+44    3.04736e+08     2.2438e+09
          271.5    5.29335e+44    3.04878e+08    2.23786e+09
            272    5.61064e+44    3.05018e+08    2.23194e+09
          272.5    5.94643e+44    3.05158e+08    2.22604e+09
            273    6.30177e+44    3.05298e+08    2.22017e+09
          273.5    6.67776e+44    3.05436e+08    2.21433e+09
            274    7.07556e+44    3.05574e+08    2.20851e+09
          274.5    7.49641e+44    3.05712e+08    2.20271e+09
            275     7.9416e+44    3.05848e+08    2.19693e+09
          275.5    8.41251e+44    3.05984e+08    2.19118e+09
            276    8.91058e+44     3.0612e+08    2.18546e+09
          276.5    9.43733e+44    3.06254e+08    2.17976e+09
            277    9.99436e+44    3.06389e+08    2.17408e+09
          277.5    1.05834e+45    3.06522e+08    2.16842e+09
            278    1.12061e+45    3.06655e+08    2.16279e+09
          278.5    1.18645e+45    3.06787e+08    2.15718e+09
            279    1.25606e+45    3.06918e+08    2.15159e+09
          279.5    1.32963e+45    3.07049e+08    2.14603e+09
            280     1.4074e+45    3.07179e+08    2.14048e+09
          280.5    1.48959e+45    3.07309e+08    2.13496e+09
            281    1.57645e+45    3.07438e+08    2.12947e+09
          281.5    1.66823e+45    3.07566e+08    2.12399e+09
            282    1.76522e+45    3.07694e+08    2.11854e+09
          282.5    1.86768e+45    3.07821e+08    2.11311e+09
            283    1.97593e+45    3.07948e+08     2.1077e+09
          283.5    2.09029e+45    3.08073e+08    2.10231e+09
            284    2.21108e+45    3.08199e+08    2.09695e+09
          284.5    2.33866e+45    3.08323e+08     2.0916e+09
            285     2.4734e+45    3.08447e+08    2.08628e+09
          285.5    2.61569e+45    3.08571e+08    2.08098e+09
            286    2.76594e+45    3.08693e+08     2.0757e+09
          286.5    2.92459e+45    3.08816e+08    2.07044e+09
            287    3.09209e+45    3.08937e+08     2.0652e+09
          287.5    3.26892e+45    3.09058e+08    2.05998e+09
            288    3.45559e+45    3.09179e+08    2.05478e+09
          288.5    3.65262e+45    3.09299e+08    2.04961e+09
            289    3.86058e+45    3.09418e+08    2.04445e+09
          289.5    4.08006e+45    3.09536e+08    2.03932e+09
            290    4.31168e+45    3.09654e+08     2.0342e+09
          290.5    4.55608e+45    3.09772e+08     2.0291e+09
            291    4.81396e+45    3.09889e+08    2.02403e+09
          291.5    5.08604e+45    3.10005e+08    2.01897e+09
            292    5.37307e+45    3.10121e+08    2.01394e+09
          292.5    5.67586e+45    3.10236e+08    2.00892e+09
            293    5.99525e+45    3.10351e+08    2.00393e+09
          293.5    6.33213e+45    3.10465e+08    1.99895e+09
            294    6.68741e+45    3.10578e+08    1.99399e+09
          294.5    7.06209e+45    3.10691e+08    1.98905e+09
            295    7.45718e+45    3.10804e+08    1.98413e+09
          295.5    7.87377e+45    3.10915e+08    1.97923e+09
            296    8.31301e+45    3.11027e+08    1.97435e+09
          296.5    8.77608e+45    3.11137e+08    1.96949e+09
            297    9.26424e+45    3.11248e+08    1.96465e+09
          297.5    9.77881e+45    3.11357e+08    1.95982e+09
            298    1.03212e+46    3.11466e+08    1.95501e+09
          298.5    1.08928e+46    3.11575e+08    1.95023e+09
            299    1.14953e+46    3.11683e+08    1.94546e+09
          299.5    1.21301e+46     3.1179e+08    1.94071e+09
            300    1.27991e+46    3.11897e+08    1.93597e+09
          300.5    1.35039e+46    3.12003e+08    1.93126e+09
            301    1.42465e+46    3.12109e+08    1.92656e+09
          301.5    1.50288e+46    3.12214e+08    1.92188e+09
            302    1.58529e+46    3.12319e+08    1.91722e+09
          302.5     1.6721e+46    3.12423e+08    1.91258e+09
            303    1.76353e+46    3.12527e+08    1.90795e+09
          303.5    1.85982e+46     3.1263e+08    1.90334e+09
            304    1.96123e+46    3.12733e+08    1.89875e+09
          304.5    2.06802e+46    3.12835e+08    1.89418e+09
            305    2.18047e+46    3.12937e+08    1.88962e+09
          305.5    2.29886e+46    3.13038e+08    1.88508e+09
            306     2.4235e+46    3.13139e+08    1.88056e+09
          306.5    2.55472e+46    3.13239e+08    1.87606e+09
            307    2.69285e+46    3.13338e+08    1.87157e+09
          307.5    2.83825e+46    3.13437e+08     1.8671e+09
            308    2.99129e+46    3.13536e+08    1.86264e+09
          308.5    3.15235e+46    3.13634e+08     1.8582e+09
            309    3.32185e+46    3.13732e+08    1.85378e+09
          309.5    3.50021e+46    3.13829e+08    1.84938e+09
            310    3.68789e+46    3.13925e+08    1.84499e+09
          310.5    3.88536e+46    3.14021e+08    1.84062e+09
            311    4.09312e+46    3.14117e+08    1.83626e+09
          311.5    4.31169e+46    3.14212e+08    1.83192e+09
            312    4.54161e+46    3.14307e+08     1.8276e+09
          312.5    4.78345e+46    3.14401e+08    1.82329e+09
            313    5.03783e+46    3.14495e+08      1.819e+09
          313.5    5.30536e+46    3.14588e+08    1.81472e+09
            314    5.58672e+46     3.1468e+08    1.81046e+09
          314.5    5.88259e+46    3.14773e+08    1.80621e+09
            315    6.19371e+46    3.14864e+08    1.80198e+09
          315.5    6.52084e+46    3.14956e+08    1.79777e+09
            316    6.86477e+46    3.15046e+08    1.79357e+09
          316.5    7.22635e+46    3.15137e+08    1.78939e+09
            317    7.60646e+46    3.15227e+08    1.78522e+09
          317.5    8.00603e+46    3.15316e+08    1.78107e+09
            318    8.42601e+46    3.15405e+08    1.77693e+09
          318.5    8.86742e+46    3.15494e+08    1.77281e+09
            319    9.33134e+46    3.15582e+08     1.7687e+09
          319.5    9.81886e+46    3.15669e+08    1.76461e+09
            320    1.03312e+47    3.15756e+08    1.76053e+09
          320.5    1.08695e+47    3.15843e+08    1.75647e+09
            321    1.14351e+47    3.15929e+08    1.75242e+09
          321.5    1.20293e+47    3.16015e+08    1.74839e+09
            322    1.26536e+47      3.161e+08    1.74437e+09
          322.5    1.33094e+47    3.16185e+08    1.74036e+09
            323    1.39983e+47    3.16269e+08    1.73637e+09
          323.5    1.47218e+47    3.16353e+08     1.7324e+09
            324    1.54818e+47    3.16437e+08    1.72843e+09
          324.5    1.62799e+47     3.1652e+08    1.72449e+09
            325     1.7118e+47    3.16602e+08    1.72055e+09
          325.5    1.79981e+47    3.16685e+08    1.71663e+09
            326    1.89223e+47    3.16766e+08    1.71273e+09
          326.5    1.98926e+47    3.16848e+08    1.70884e+09
            327    2.09113e+47    3.16929e+08    1.70496e+09
          327.5    2.19808e+47    3.17009e+08    1.70109e+09
            328    2.31035e+47    3.17089e+08    1.69724e+09
          328.5    2.42819e+47    3.17169e+08    1.69341e+09
            329    2.55189e+47    3.17248e+08    1.68958e+09
          329.5    2.68172e+47    3.17327e+08    1.68577e+09
            330    2.81797e+47    3.17405e+08    1.68198e+09
          330.5    2.96097e+47    3.17483e+08    1.67819e+09
            331    3.11101e+47     3.1756e+08    1.67442e+09
          331.5    3.26846e+47    3.17637e+08    1.67067e+09
            332    3.43366e+47    3.17714e+08    1.66692e+09
          332.5    3.60699e+47     3.1779e+08    1.66319e+09
            333    3.78883e+47    3.17866e+08    1.65948e+09
          333.5    3.97958e+47    3.17942e+08    1.65577e+09
            334    4.17969e+47    3.18017e+08    1.65208e+09
          334.5    4.38958e+47    3.18091e+08     1.6484e+09
            335    4.60972e+47    3.18165e+08    1.64474e+09
          335.5    4.84061e+47    3.18239e+08    1.64109e+09
            336    5.08275e+47    3.18313e+08    1.63744e+09
          336.5    5.33668e+47    3.18386e+08    1.63382e+09
            337    5.60295e+47    3.18458e+08     1.6302e+09
          337.5    5.88214e+47     3.1853e+08     1.6266e+09
            338    6.17488e+47    3.18602e+08    1.62301e+09
          338.5    6.48178e+47    3.18674e+08    1.61943e+09
            339    6.80353e+47    3.18745e+08    1.61587e+09
          339.5    7.14082e+47    3.18815e+08    1.61231e+09
            340    7.49438e+47    3.18886e+08    1.60877e+09
          340.5    7.86498e+47    3.18955e+08    1.60524e+09
            341     8.2534e+47    3.19025e+08    1.60173e+09
          341.5    8.66049e+47    3.19094e+08    1.59822e+09
            342    9.08712e+47    3.19163e+08    1.59473e+09
          342.5    9.53419e+47    3.19231e+08    1.59125e+09
            343    1.00027e+48    3.19299e+08    1.58778e+09
          343.5    1.04935e+48    3.19366e+08    1.58432e+09
            344    1.10079e+48    3.19434e+08    1.58088e+09
          344.5    1.15467e+48      3.195e+08    1.57745e+09
            345    1.21112e+48    3.19567e+08    1.57402e+09
          345.5    1.27026e+48    3.19633e+08    1.57061e+09
            346     1.3322e+48    3.19699e+08    1.56722e+09
          346.5    1.39709e+48    3.19764e+08    1.56383e+09
            347    1.46505e+48    3.19829e+08    1.56045e+09
          347.5    1.53623e+48    3.19893e+08    1.55709e+09
            348    1.61077e+48    3.19958e+08    1.55373e+09
          348.5    1.68883e+48    3.20021e+08    1.55039e+09
            349    1.77058e+48    3.20085e+08    1.54706e+09
          349.5    1.85617e+48    3.20148e+08    1.54374e+09
            350    1.94579e+48    3.20211e+08    1.54043e+09
          350.5    2.03962e+48    3.20273e+08    1.53714e+09
            351    2.13785e+48    3.20335e+08    1.53385e+09
          351.5    2.24068e+48    3.20397e+08    1.53058e+09
            352    2.34833e+48    3.20458e+08    1.52731e+09
          352.5    2.46102e+48    3.20519e+08    1.52406e+09
            353    2.57896e+48     3.2058e+08    1.52082e+09
          353.5     2.7024e+48     3.2064e+08    1.51758e+09
            354     2.8316e+48      3.207e+08    1.51436e+09
          354.5     2.9668e+48     3.2076e+08    1.51115e+09
            355    3.10828e+48    3.20819e+08    1.50795e+09
          355.5    3.25633e+48    3.20878e+08    1.50476e+09
            356    3.41125e+48    3.20936e+08    1.50158e+09
          356.5    3.57333e+48    3.20994e+08    1.49842e+09
            357    3.74291e+48    3.21052e+08    1.49526e+09
          357.5    3.92032e+48     3.2111e+08    1.49211e+09
            358    4.10591e+48    3.21167e+08    1.48897e+09
          358.5    4.30005e+48    3.21224e+08    1.48585e+09
            359    4.50313e+48     3.2128e+08    1.48273e+09
          359.5    4.71554e+48    3.21336e+08    1.47962e+09
            360    4.93769e+48    3.21392e+08    1.47653e+09
          360.5    5.17003e+48    3.21448e+08    1.47344e+09
            361    5.41301e+48    3.21503e+08    1.47037e+09
          361.5    5.66711e+48    3.21558e+08     1.4673e+09
            362    5.93281e+48    3.21612e+08    1.46424e+09
          362.5    6.21063e+48    3.21666e+08     1.4612e+09
            363    6.50111e+48     3.2172e+08    1.45816e+09
          363.5    6.80482e+48    3.21774e+08    1.45514e+09
            364    7.12233e+48    3.21827e+08    1.45212e+09
          364.5    7.45425e+48     3.2188e+08    1.44911e+09
            365    7.80123e+48    3.21932e+08    1.44612e+09
          365.5    8.16393e+48    3.21985e+08    1.44313e+09
            366    8.54304e+48    3.22037e+08    1.44015e+09
          366.5    8.93928e+48    3.22088e+08    1.43718e+09
            367     9.3534e+48     3.2214e+08    1.43422e+09
          367.5    9.78619e+48    3.22191e+08    1.43127e+09
            368    1.02385e+49    3.22241e+08    1.42833e+09
          368.5    1.07111e+49    3.22292e+08     1.4254e+09
            369     1.1205e+49    3.22342e+08    1.42248e+09
          369.5     1.1721e+49    3.22391e+08    1.41957e+09
            370    1.22601e+49    3.22441e+08    1.41667e+09
          370.5    1.28234e+49     3.2249e+08    1.41378e+09
            371    1.34118e+49    3.22539e+08    1.41089e+09
          371.5    1.40266e+49    3.22587e+08    1.40802e+09
            372    1.46687e+49    3.22635e+08    1.40515e+09
          372.5    1.53395e+49    3.22683e+08     1.4023e+09
            373    1.60401e+49    3.22731e+08    1.39945e+09
          373.5    1.67718e+49    3.22778e+08    1.39661e+09
            374    1.75361e+49    3.22825e+08    1.39378e+09
          374.5    1.83342e+49    3.22872e+08    1.39096e+09
            375    1.91677e+49    3.22918e+08    1.38815e+09
          375.5    2.00381e+49    3.22964e+08    1.38535e+09
            376    2.09469e+49     3.2301e+08    1.38255e+09
          376.5    2.18958e+49    3.23056e+08    1.37977e+09
            377    2.28866e+49    3.23101e+08    1.37699e+09
          377.5     2.3921e+49    3.23146e+08    1.37422e+09
            378    2.50009e+49     3.2319e+08    1.37147e+09
          378.5    2.61282e+49    3.23235e+08    1.36872e+09
            379     2.7305e+49    3.23279e+08    1.36597e+09
          379.5    2.85334e+49    3.23323e+08    1.36324e+09
            380    2.98156e+49    3.23366e+08    1.36052e+09
          380.5    3.11539e+49    3.23409e+08     1.3578e+09
            381    3.25506e+49    3.23452e+08    1.35509e+09
          381.5    3.40082e+49    3.23495e+08    1.35239e+09
            382    3.55294e+49    3.23537e+08     1.3497e+09
          382.5    3.71168e+49    3.23579e+08    1.34702e+09
            383    3.87732e+49    3.23621e+08    1.34435e+09
          383.5    4.05015e+49    3.23663e+08    1.34168e+09
            384    4.23049e+49    3.23704e+08    1.33902e+09
          384.5    4.41863e+49    3.23745e+08    1.33637e+09
            385    4.61493e+49    3.23785e+08    1.33373e+09
          385.5     4.8197e+49    3.23826e+08     1.3311e+09
            386    5.03332e+49    3.23866e+08    1.32847e+09
          386.5    5.25616e+49    3.23906e+08    1.32586e+09
            387     5.4886e+49    3.23945e+08    1.32325e+09
          387.5    5.73104e+49    3.23985e+08    1.32065e+09
            388     5.9839e+49    3.24024e+08    1.31806e+09
          388.5    6.24762e+49    3.24063e+08    1.31547e+09
            389    6.52265e+49    3.24101e+08    1.31289e+09
          389.5    6.80947e+49    3.24139e+08    1.31032e+09
            390    7.10856e+49    3.24177e+08    1.30776e+09
          390.5    7.42043e+49    3.24215e+08    1.30521e+09
            391    7.74563e+49    3.24252e+08    1.30266e+09
          391.5    8.08469e+49     3.2429e+08    1.30013e+09
            392     8.4382e+49    3.24327e+08     1.2976e+09
          392.5    8.80675e+49    3.24363e+08    1.29507e+09
            393    9.19097e+49      3.244e+08    1.29256e+09
          393.5     9.5915e+49    3.24436e+08    1.29005e+09
            394     1.0009e+50    3.24472e+08    1.28755e+09
          394.5    1.04442e+50    3.24507e+08    1.28506e+09
            395    1.08979e+50    3.24543e+08    1.28257e+09
          395.5    1.13707e+50    3.24578e+08     1.2801e+09
            396    1.18634e+50    3.24613e+08    1.27763e+09
          396.5     1.2377e+50    3.24647e+08    1.27516e+09
            397    1.29122e+50    3.24682e+08    1.27271e+09
          397.5    1.34699e+50    3.24716e+08    1.27026e+09
            398     1.4051e+50     3.2475e+08    1.26782e+09
          398.5    1.46566e+50    3.24783e+08    1.26539e+09
            399    1.52875e+50    3.24817e+08    1.26296e+09
          399.5    1.59449e+50     3.2485e+08    1.26054e+09
            400    1.66299e+50    3.24883e+08    1.25813e+09
    E, kcal/mol    D, mol/kcal         W2->W1         W2->P2
            0.5    4.14519e+19    1.10678e-08     7.2783e+11
              1    5.66385e+19    2.84298e-07    7.11637e+11
            1.5    7.71065e+19    2.39365e-06     6.9599e+11
              2    1.04599e+20    1.29107e-05    6.80865e+11
            2.5    1.41404e+20    5.37661e-05    6.66237e+11
              3    1.90519e+20    0.000188302    6.52085e+11
            3.5    2.55855e+20    0.000581318    6.38387e+11
              4    3.42506e+20     0.00162758    6.25125e+11
            4.5    4.57085e+20     0.00420559    6.12279e+11
              5    6.08155e+20      0.0101248    5.99831e+11
            5.5    8.06776e+20      0.0227872    5.87765e+11
              6     1.0672e+21      0.0479599    5.76065e+11
            6.5    1.40774e+21      0.0945166    5.64717e+11
              7    1.85187e+21       0.175138    5.53705e+11
            7.5    2.42963e+21       0.307084    5.43016e+11
              8    3.17935e+21       0.513142    5.32637e+11
            8.5    4.14984e+21       0.822731    5.22557e+11
              9     5.4031e+21        1.27294    5.12764e+11
            9.5    7.01776e+21        1.90917    5.03246e+11
             10    9.09328e+21        2.78559    4.93994e+11
           10.5    1.17553e+22        3.96677    4.84996e+11
             11    1.51619e+22        5.53134    4.76244e+11
           11.5    1.95123e+22        7.57517    4.67729e+11
             12    2.50561e+22        10.2121    4.59442e+11
           12.5    3.21063e+22        13.5742    4.51374e+11
             13    4.10541e+22        17.8138    4.43519e+11
           13.5     5.2388e+22         23.105    4.35867e+11
             14    6.67166e+22        29.6461    4.28413e+11
           14.5    8.47966e+22        37.6612    4.21149e+11
             15    1.07568e+23        47.4024    4.14069e+11
           15.5    1.36196e+23        59.1515    4.07166e+11
             16    1.72121e+23        73.2222    4.00435e+11
           16.5    2.17126e+23        89.9616     3.9387e+11
             17    2.73407e+23        109.752    3.87464e+11
           17.5    3.43672e+23        133.014    3.81214e+11
             18    4.31247e+23        160.206    3.75114e+11
           18.5     5.4022e+23        191.828    3.69158e+11
             19    6.75601e+23        228.421    3.63343e+11
           19.5    8.43524e+23        270.572    3.57664e+11
             20    1.05149e+24        318.913    3.52116e+11
           20.5    1.30865e+24        374.123    3.46696e+11
             21    1.62617e+24         436.93      3.414e+11
           21.5    2.01764e+24        508.111    3.36223e+11
             22    2.49958e+24        588.495    3.31163e+11
           22.5    3.09205e+24        678.964    3.26215e+11
             23    3.81938e+24        780.453    3.21377e+11
           23.5    4.71103e+24        893.953    3.16644e+11
             24    5.80263e+24        1020.51    3.12014e+11
           24.5    7.13725e+24        1161.22    3.07485e+11
             25    8.76683e+24        1317.25    3.03052e+11
           25.5     1.0754e+25        1489.82    2.98713e+11
             26     1.3174e+25         1680.2    2.94466e+11
           26.5    1.61176e+25        1889.73    2.90308e+11
             27    1.96935e+25         2119.8    2.86236e+11
           27.5    2.40323e+25        2371.88    2.82248e+11
             28    2.92904e+25        2647.47    2.78342e+11
           28.5    3.56549e+25        2948.17    2.74515e+11
             29    4.33497e+25         3275.6    2.70766e+11
           29.5    5.26421e+25        3631.48    2.67091e+11
             30    6.38511e+25        4017.55     2.6349e+11
           30.5    7.73566e+25        4435.65     2.5996e+11
             31    9.36114e+25        4887.66    2.56499e+11
           31.5    1.13154e+26        5375.53    2.53106e+11
             32    1.36623e+26        5901.25    2.49778e+11
           32.5    1.64778e+26        6466.91    2.46515e+11
             33     1.9852e+26        7074.63    2.43314e+11
           33.5    2.38916e+26        7726.59    2.40173e+11
             34    2.87227e+26        8425.05    2.37092e+11
           34.5    3.44946e+26         9172.3    2.34068e+11
             35    4.13838e+26        9970.71    2.31101e+11
           35.5    4.95985e+26        10822.7    2.28189e+11
             36     5.9384e+26        11730.8     2.2533e+11
           36.5    7.10298e+26        12697.4    2.22523e+11
             37    8.48763e+26        13725.2    2.19767e+11
           37.5    1.01324e+27        14816.9    2.17061e+11
             38    1.20844e+27          15975    2.14404e+11
           38.5    1.43988e+27        17202.5    2.11794e+11
             39    1.71404e+27          18502    2.09229e+11
           39.5    2.03854e+27        19876.4     2.0671e+11
             40    2.42226e+27        21328.7    2.04236e+11
           40.5    2.87563e+27        22861.8    2.01804e+11
             41    3.41083e+27        24478.6    1.99414e+11
           41.5    4.04208e+27        26182.2    1.97065e+11
             42    4.78602e+27        27975.8    1.94756e+11
           42.5    5.66201e+27        29862.4    1.92487e+11
             43    6.69266e+27        31845.3    1.90256e+11
           43.5     7.9043e+27        33927.6    1.88062e+11
             44    9.32756e+27        36112.6    1.85905e+11
           44.5    1.09981e+28        38403.6    1.83783e+11
             45    1.29573e+28          40804    1.81697e+11
           45.5    1.52533e+28        43317.1    1.79645e+11
             46     1.7942e+28        45946.4    1.77626e+11
           46.5     2.1088e+28        48695.3    1.75641e+11
             47    2.47665e+28        51567.2    1.73687e+11
           47.5    2.90643e+28        54565.8    1.71764e+11
             48    3.40821e+28        57694.4    1.69873e+11
           48.5    3.99362e+28        60956.8    1.68011e+11
             49    4.67612e+28        64356.6    1.66179e+11
           49.5    5.47122e+28        67897.2    1.64375e+11
             50    6.39688e+28        71582.5      1.626e+11
           50.5    7.47376e+28        75416.1    1.60852e+11
             51    8.72572e+28        79401.6    1.59132e+11
           51.5    1.01802e+29        83542.9    1.57437e+11
             52    1.18689e+29        87843.7    1.55769e+11
           52.5    1.38281e+29        92307.7    1.54126e+11
             53    1.60998e+29        96938.8    1.52509e+11
           53.5    1.87319e+29         101741    1.50915e+11
             54    2.17798e+29         106717    1.49345e+11
           54.5    2.53068e+29         111872    1.47799e+11
             55    2.93856e+29         117210    1.46276e+11
           55.5    3.40997e+29         122733    1.44775e+11
             56    3.95446e+29         128447    1.43297e+11
           56.5    4.58295e+29         134355     1.4184e+11
             57    5.30799e+29         140460    1.40404e+11
           57.5    6.14388e+29         146767    1.38989e+11
             58    7.10699e+29         153280    1.37595e+11
           58.5    8.21604e+29         160003     1.3622e+11
             59    9.49238e+29         166939    1.34865e+11
           59.5    1.09604e+30         174092     1.3353e+11
             60    1.26479e+30         181467    1.32213e+11
           60.5    1.45865e+30         189067    1.30915e+11
             61    1.68125e+30         196897    1.29635e+11
           61.5    1.93669e+30         204959    1.28373e+11
             62    2.22965e+30         213258    1.27129e+11
           62.5    2.56547e+30         221799    1.25902e+11
             63    2.95019e+30         230584    1.24691e+11
           63.5    3.39072e+30         239618    1.23498e+11
             64    3.89486e+30         248905     1.2232e+11
           64.5    4.47149e+30         258448    1.21159e+11
             65    5.13069e+30         268252    1.20013e+11
           65.5    5.88389e+30         278320    1.18883e+11
             66    6.74404e+30         288656    1.17768e+11
           66.5    7.72583e+30         299264    1.16668e+11
             67    8.84589e+30         310149    1.15582e+11
           67.5     1.0123e+31         321313    1.14511e+11
             68    1.15786e+31         332760    1.13454e+11
           68.5    1.32366e+31         344495    1.12411e+11
             69    1.51243e+31         356522    1.11381e+11
           69.5    1.72725e+31         368843    1.10365e+11
             70     1.9716e+31         381463    1.09362e+11
           70.5    2.24939e+31         394385    1.08372e+11
             71    2.56507e+31         407614    1.07395e+11
           71.5    2.92361e+31         421152     1.0643e+11
             72    3.33065e+31         435004    1.05478e+11
           72.5    3.79254e+31         449174    1.04537e+11
             73    4.31643e+31         463664    1.03609e+11
           73.5    4.91036e+31         478479    1.02692e+11
             74     5.5834e+31         493622    1.01787e+11
           74.5    6.34573e+31         509097    1.00893e+11
             75    7.20881e+31         524907     1.0001e+11
           75.5    8.18552e+31         541056    9.91381e+10
             76    9.29035e+31         557547     9.8277e+10
           76.5    1.05395e+32         574384    9.74265e+10
             77    1.19513e+32         591571    9.65864e+10
           77.5    1.35463e+32         609110    9.57566e+10
             78    1.53472e+32         627006    9.49369e+10
           78.5    1.73801e+32         645261    9.41271e+10
             79    1.96736e+32         663879     9.3327e+10
           79.5    2.22602e+32         682863    9.25366e+10
             80    2.51761e+32         702217    9.17556e+10
           80.5    2.84619e+32         721944     9.0984e+10
             81     3.2163e+32         742046    9.02215e+10
           81.5    3.63302e+32         762529    8.94681e+10
             82    4.10203e+32         783393    8.87235e+10
           82.5    4.62967e+32         804644    8.79877e+10
             83    5.22306e+32         826283    8.72605e+10
           83.5     5.8901e+32         848314    8.65418e+10
             84    6.63967e+32         870740    8.58315e+10
           84.5    7.48162e+32         893564    8.51293e+10
             85      8.427e+32         916789    8.44353e+10
           85.5    9.48809e+32         940418    8.37493e+10
             86    1.06786e+33         964454    8.30711e+10
           86.5    1.20139e+33         988899    8.24006e+10
             87    1.35108e+33    1.01376e+06    8.17378e+10
           87.5    1.51885e+33    1.03903e+06    8.10825e+10
             88     1.7068e+33    1.06472e+06    8.04346e+10
           88.5    1.91729e+33    1.09084e+06     7.9794e+10
             89    2.15293e+33    1.11738e+06    7.91605e+10
           89.5    2.41662e+33    1.14434e+06    7.85342e+10
             90    2.71161e+33    1.17173e+06    7.79148e+10
           90.5    3.04149e+33    1.19956e+06    7.73023e+10
             91    3.41026e+33    1.22782e+06    7.66966e+10
           91.5    3.82236e+33    1.25652e+06    7.60975e+10
             92    4.28271e+33    1.28565e+06     7.5505e+10
